cLO_pT,cLO_phi,cLO_eta,c_pT,c_phi,c_eta,chad_pT,chad_phi,chad_eta,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbar_pT,cbar_phi,cbar_eta,cbarhad_pT,cbarhad_phi,cbarhad_eta,d1_pT,d1_phi,d1_eta,d1bar_pT,d1bar_phi,d1bar_eta,d2_pT,d2_phi,d2_eta,d2bar_pT,d2bar_phi,d2bar_eta,d3_pT,d3_phi,d3_eta,d3bar_pT,d3bar_phi,d3bar_eta,d4_pT,d4_phi,d4_eta,d4bar_pT,d4bar_phi,d4bar_eta,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
1.4662,3.04705,4.86971,2.03959,2.98091,4.70581,1.75952,2.85901,5.30862,1.4662,-0.0945429,4.90838,0.988242,0.0209595,5.18671,1.04923,-0.0672571,4.50599,0.8867,2.6303,4.57529,1.19992,-0.617088,3.57181,0.918189,3.07975,5.68189,0.627556,1.46183,4.42391,0.417898,2.65965,5.35978,0.563045,-2.89589,5.77076,0.179474,1.76105,3.69571,0.459114,1.34635,4.5879,84,3,0.686798,0,0
3.0795,1.20848,-2.36724,3.51199,1.03491,-2.25214,2.36283,1.01179,-2.78623,3.0795,-1.93311,-0.087085,1.99753,-1.16798,0.400545,1.40937,-1.41398,1.2271,0.614323,1.49091,-3.58986,0.793958,-2.57354,1.31507,1.83961,0.857223,-2.17229,1.31228,-0.826125,0.593353,0.145351,1.06943,-2.37866,1.69779,0.83919,-2.15046,0.32502,-0.483469,0.236601,1.01206,-0.934238,0.684016,136,5,3.22506,5,0.932268
1.89645,-1.28636,6.48581,1.77955,-1.53172,6.3699,1.77297,-1.35237,6.81953,1.89645,1.85523,5.05621,2.36903,1.6331,5.02311,2.0317,1.5852,4.64779,1.04513,-2.26381,6.65484,1.10025,2.41062,4.40874,1.40193,-0.72227,6.36125,1.51858,1.02375,4.38317,1.13745,-0.85288,6.30079,0.31163,-0.226882,6.42218,0.176209,1.11639,4.16281,1.34323,1.01162,4.40817,99,0,0,3,1.72564
1.75006,-0.224782,4.8922,1.72354,-0.275198,4.74768,1.71226,-0.186025,5.40014,1.75006,2.91681,4.59964,1.8464,2.9592,4.72851,1.24074,3.07035,4.74704,0.309028,1.403,5.78647,0.880631,2.92005,5.00566,1.74546,-0.36398,5.07227,0.392825,-2.87052,3.38152,0.592249,-0.681913,5.10996,1.19729,-0.208725,5.01484,0.402467,-3.11948,2.73427,0.0992039,-1.32762,3.99184,126,4,2.0087,2,1.09776
2.20734,-3.04682,-4.38847,1.84001,3.01218,-4.49651,1.73699,3.11045,-4.37444,2.20734,0.0947726,-5.22121,2.67844,0.0566043,-5.18124,1.94991,-0.109669,-5.67464,1.25091,-3.0339,-3.58669,2.12083,0.035169,-5.45538,0.527342,2.77596,-5.16981,0.340315,-2.13271,-5.35279,0.464282,-3.13579,-4.8449,0.193309,1.71725,-5.16231,0.27824,-2.83666,-5.19013,0.221066,-1.18062,-4.59731,104,1,1.00537,2,2.23117
0.609639,-1.59195,-5.39426,1.12105,-0.450307,-4.69657,0.815545,0.0341993,-5.69273,0.609639,1.54964,-3.51224,1.71413,0.244372,-2.90425,1.37297,0.0775982,-2.69232,0.497066,1.77836,-4.89658,1.77971,-0.00132123,-2.14666,1.02569,-0.463439,-5.14203,0.425031,2.88277,-2.50336,0.138936,-0.793917,-5.92955,0.895409,-0.413067,-4.92445,0.303646,-2.73603,-1.92503,0.26389,2.09402,-2.47818,75,0,0,1,1.77971
1.9757,-1.96528,1.03933,2.80277,-2.17551,0.390658,2.99065,-2.19291,0.684294,1.9757,1.17631,-1.21873,3.24656,0.845738,-0.566518,1.97236,0.425502,-1.38725,0.36144,-1.56799,1.43874,1.70919,0.566152,-1.50808,2.70579,-2.27114,0.526406,0.368566,-0.282221,-0.0819727,1.34392,-2.41848,0.477165,1.39051,-2.12877,0.563179,0.278909,-0.157144,-0.68678,0.098206,-0.644384,1.35019,109,2,2.73442,1,1.70919
1.51512,1.98531,2.89557,3.18139,1.23199,3.10008,2.55393,1.33407,2.92608,1.51512,-1.15628,4.23071,0.71609,-1.10684,4.96374,0.77143,-0.548364,5.84337,2.71582,1.39839,2.66725,0.77621,-0.451727,5.77576,0.2343,-0.966843,3.6019,0.0749029,-2.13462,5.35503,0.093004,1.82186,2.84803,0.323175,-1.06647,3.07554,0.187513,-2.85319,3.14303,0.140094,-0.0712733,4.40942,175,2,2.80882,5,2.8465
2.35177,-2.48322,4.16246,1.21115,-2.47917,4.41829,0.808637,-2.39686,3.94371,2.35177,0.658369,5.419,2.73857,0.892883,5.47522,2.57722,1.0023,5.65135,0.356303,-2.6143,4.66279,1.83595,1.49145,5.5089,0.467091,-2.23155,2.15542,1.2881,0.26848,5.38313,0.498731,-2.15343,1.94816,0.0492141,1.82226,2.42116,0.27285,0.812072,5.51116,1.06398,0.135452,5.29885,85,0,0,4,2.68302
2.08541,2.97422,3.96498,0.740298,-2.83256,5.02751,1.03972,2.2207,5.07072,2.08541,-0.16737,1.40486,2.28251,-0.393909,1.39366,1.60076,-0.362003,1.10342,0.424143,-0.143131,5.22734,0.465296,0.131628,0.10584,1.37452,2.43895,4.14338,1.21125,-0.545042,1.31693,0.273166,2.23428,3.76307,1.10845,2.48906,4.21251,0.170512,-1.05568,1.12155,1.06575,-0.466768,1.32538,106,2,1.00759,5,2.64121
1.1007,1.28573,-7.50868,1.9067,0.73157,-6.97864,1.57519,0.552645,-7.49135,1.1007,-1.85586,-4.73355,0.480687,2.79787,-5.2214,0.304153,2.10557,-5.29053,0.709944,1.81187,-7.49177,0.850038,2.6196,-4.06264,1.51644,0.090775,-6.9299,0.603998,-0.271787,-2.90155,0.186287,0.363449,-7.46173,1.33798,0.0532704,-6.82054,0.137523,0.139043,-2.22563,0.481064,-0.386206,-3.00659,101,3,1.07336,0,0
0.432594,2.98648,-1.62477,0.994815,-1.77799,-1.18232,0.342177,-2.23366,-0.939412,0.432594,-0.155113,-3.80046,0.672466,-0.438979,-3.36164,0.619832,-0.673065,-4.46322,0.837858,-2.40221,-0.867276,0.560253,2.65306,-3.78219,0.503811,0.625204,0.804364,1.17508,-0.585472,-3.21392,0.505481,0.650345,0.818632,0.0127962,-1.06389,-0.791162,0.996673,-0.58759,-3.01233,0.17842,-0.573638,-3.9175,68,2,0.899348,2,0.830705
5.08731,3.02141,-3.60142,5.67493,2.41669,-3.65892,4.0809,2.3883,-3.76171,5.08731,-0.120179,-4.52601,4.04262,0.732696,-4.93507,3.12743,0.405977,-5.19526,2.75549,2.07445,-3.64264,3.06067,0.457949,-4.90743,1.68976,2.91586,-3.72887,0.174085,-0.745425,-6.75992,0.969361,2.71608,-3.76629,0.764279,-3.11289,-3.61713,0.176309,-1.11094,-6.63479,0.0637196,0.676934,-5.52391,99,4,6.24094,3,3.59205
1.76014,-2.36133,2.70781,3.72619,-2.58277,2.27005,1.80918,-2.75875,2.84101,1.76014,0.780262,1.21326,0.533498,0.147581,1.80343,1.65122,0.196203,1.02217,1.70021,-2.39248,2.72295,0.190163,0.844423,2.78155,0.648022,2.30288,2.08204,1.50402,0.11979,0.30659,0.17942,-2.97122,2.07473,0.572946,2.03464,1.89123,0.592331,-0.203121,0.199404,0.960866,0.316679,0.356135,109,3,3.25423,1,0.960866
1.37916,2.78997,8.0354,1.46255,2.86779,7.99292,1.60505,2.69354,8.6446,1.37916,-0.351623,7.27232,1.31238,-0.452347,7.29329,1.37054,-0.584618,7.13907,0.653298,1.569,8.30777,1.13792,-1.45598,6.77034,1.44841,3.11257,8.40391,1.07944,0.353861,6.52398,0.909555,2.98245,8.18822,0.559138,-2.95794,8.65025,0.645645,0.0712734,6.59267,0.493421,0.727351,6.28335,78,1,0.909555,1,0.0438047
1.55977,-0.189286,-2.29327,1.4037,-0.52762,-2.4164,1.05576,-0.1868,-2.16219,1.55977,2.95231,-3.26243,1.47468,2.28427,-3.12471,1.10357,2.6525,-4.15312,1.14218,0.0908791,-2.0366,0.962465,-2.53129,-3.66278,0.315992,-1.89303,-0.659895,1.08605,1.74242,-3.40665,0.223926,-2.76477,-0.902591,0.242752,-1.10906,0.0276276,0.289993,1.89286,-3.9239,0.800512,1.6881,-3.11796,85,2,1.2789,0,0
1.81197,-2.89772,2.11541,2.57773,2.95565,2.40455,1.86986,2.71701,2.43949,1.81197,0.243877,3.71749,0.523033,1.11485,5.14874,1.43489,1.02186,5.07139,0.867649,2.96289,1.73504,0.311155,-1.00699,5.37589,1.04977,2.51445,2.7596,1.59706,1.19751,4.61618,0.425912,2.58752,2.27838,0.625769,2.46474,2.98897,0.568112,1.22966,4.27439,1.0294,1.17977,4.76402,189,2,1.05168,4,1.9328
4.60187,-2.43861,-7.13345,3.05576,-2.03949,-7.50226,3.24459,-2.18691,-7.73278,4.60187,0.702984,-4.83653,5.83065,0.43533,-4.93322,4.92693,0.464352,-4.91051,3.12125,-2.23103,-7.70524,2.68664,0.525867,-5.16717,0.186884,-1.3587,-7.84047,2.25144,0.390926,-4.47341,0.189754,-2.78766,-7.25103,0.246791,-0.493599,-6.73424,1.38621,0.263521,-4.38845,0.893986,0.589243,-4.56337,88,3,3.35025,7,5.84906
1.50163,-0.84983,3.13335,2.13391,-1.15598,3.22892,2.14782,-1.35181,3.13723,1.50163,2.29176,3.80426,0.834297,3.13699,4.78253,1.15592,2.34529,4.86989,1.14252,-1.40342,3.57653,0.370281,0.136792,4.81105,1.00855,-1.29333,2.15448,1.40815,2.55817,4.31305,0.207813,-1.03361,2.79037,0.809464,-1.3593,1.88495,0.26447,2.84257,3.98557,1.15669,2.49397,4.36433,157,5,1.88931,6,2.84287
2.64482,0.985666,-5.22884,2.44888,0.707773,-5.35863,1.65361,0.761548,-6.01619,2.64482,-2.15593,-2.98786,2.0975,-1.92812,-2.46286,1.20834,-1.94064,-2.7888,1.93781,0.750522,-5.72662,0.56932,-1.31295,-3.35813,0.284889,-2.45512,-5.67727,0.818902,-2.36122,-1.43259,0.20646,2.62415,-5.3336,0.285642,-1.71457,-4.95329,0.23924,-3.12228,-1.37698,0.666416,-2.11102,-1.33153,124,1,1.93781,2,0.402098
2.26508,-1.82063,-7.69485,2.28178,-1.66465,-7.68798,2.10245,-1.79237,-8.00212,2.26508,1.32096,-5.32105,2.26354,1.35621,-5.32126,1.35742,1.43824,-5.4662,2.31724,-1.91436,-7.67497,0.968175,0.590148,-4.78065,0.344312,0.389575,-8.22849,1.02052,2.22994,-5.30625,0.398345,0.225446,-7.89267,0.0812779,2.60254,-7.91814,0.133887,1.49801,-5.33682,0.925255,2.3268,-5.25891,90,3,3.0047,2,0.246897
1.45036,-1.0346,0.0802023,1.60842,-1.65954,0.60262,0.909571,-1.71048,1.85053,1.45036,2.107,-0.303041,1.88743,3.05846,-0.306964,0.957107,-2.82838,-1.53659,1.40505,-1.65263,0.96008,0.764241,-1.96268,-1.70407,0.499775,1.59436,1.65243,0.742961,2.55475,-0.122183,0.410109,1.81568,1.73669,0.134307,0.859759,0.848654,0.169384,1.91487,0.548051,0.615454,2.71983,-0.301761,85,2,0.640367,1,0.645397
3.23156,-2.14834,5.63992,3.40473,-2.0692,5.64176,3.37347,-2.05763,5.57245,3.23156,0.993253,6.66261,3.03138,0.945281,6.70962,2.02783,0.851694,6.79557,2.15084,-1.79845,5.18931,1.08214,0.402381,7.15283,1.40695,-2.46022,5.87666,1.15323,1.27149,5.92112,0.27762,-2.55003,5.47412,1.13072,-2.4382,5.95375,0.254288,0.662844,5.94843,0.955729,1.42421,5.852,233,8,4.93598,3,1.8355
1.52219,-0.481613,-0.0251729,2.63113,-0.745967,0.380162,1.89552,-0.670306,0.211207,1.52219,2.65998,0.877444,1.33653,-2.86255,0.686421,1.24197,-2.72492,-0.0822446,1.20294,-0.420324,0.794422,1.04887,3.04772,-0.658721,0.788308,-1.05741,-0.75763,0.607881,-1.72183,0.917918,0.119818,-2.07286,-1.13241,0.732248,-0.917914,-0.6266,0.0962573,-2.06259,2.08632,0.518158,-1.6597,0.479344,106,1,1.20294,1,0.177779
1.41309,-1.83667,4.86199,2.16103,-1.8336,4.4937,1.43215,-1.94339,4.64498,1.41309,1.30492,3.36398,0.757174,-0.128895,3.32435,0.99889,0.0323599,2.91549,0.820879,-0.864812,4.69865,0.871024,0.807958,2.86502,1.27033,-2.54926,3.83691,0.716951,-0.984774,1.52747,1.12256,-2.55394,3.68155,0.14787,-2.51377,4.57506,0.066585,0.254735,2.41547,0.698138,-1.07509,1.31305,167,1,0.14787,3,1.02755
0.564919,2.89985,-4.68774,0.645638,2.31951,-4.54005,0.849367,1.94935,-5.25185,0.564919,-0.241746,-2.94555,1.01002,0.43423,-2.59215,0.584036,-0.0719961,-2.28947,0.487542,-0.625706,-5.00889,0.962048,-0.614694,-1.7139,1.28761,2.154,-4.2378,0.551683,1.94844,-0.470474,0.117915,2.38974,-4.99405,1.17328,2.13052,-4.11378,0.541145,2.16355,-0.328946,0.117778,0.574274,-0.690875,77,1,0.117915,1,0.09332
0.102016,0.513279,10.293,0.394047,-0.07688,8.92031,0.355748,0.756359,10.0677,0.102016,-2.62831,8.55261,0.207902,-1.70823,7.98028,0.409448,-1.26251,7.08937,0.71526,0.72319,8.1263,0.885802,-1.19393,6.16986,0.359901,-2.45119,9.71568,0.47814,2.00638,4.9496,0.173407,-1.1774,9.71043,0.350813,-2.94349,9.08868,0.277765,1.18893,4.73125,0.352227,2.61923,4.62612,90,0,0,0,0
0.277443,0.248274,-2.46272,0.383146,-1.5683,-2.09841,0.34594,3.03816,-3.40635,0.277443,-2.89332,4.70115,1.03526,-2.02672,3.43294,0.8139,-1.71267,4.48456,0.671548,-1.18457,-2.41439,1.05874,-1.41786,3.25221,0.888355,2.30783,-1.28647,0.366469,2.42515,4.8063,0.319637,1.75931,-1.49775,0.637771,2.57222,-1.05648,0.157659,-2.40074,4.63211,0.382188,2.00285,4.31589,75,0,0,0,0
0.561279,2.10623,-4.37694,0.810987,-2.07024,-4.13568,0.12044,1.40124,-6.75914,0.561279,-1.03536,-2.2312,1.29038,-1.12198,-1.91555,1.153,-0.97149,-1.63538,0.320698,0.538806,-5.70189,0.108743,-2.03493,-3.75648,0.259027,-2.96368,-3.40359,1.10426,-0.885311,-0.455207,0.0525544,0.438618,-2.87305,0.310102,-2.91998,-3.09774,0.362876,-0.428573,-0.687776,0.794857,-1.08804,-0.310134,79,0,0,0,0
2.09528,-0.218,-0.956697,1.64059,0.0210773,-0.696036,1.06059,0.105245,-1.2229,2.09528,2.92359,-0.540348,2.44204,2.9624,-0.204564,2.44168,2.90744,-0.667808,0.668738,1.517,-1.36085,1.4632,-2.74984,-0.65918,1.16077,-0.499853,-0.360185,1.52051,2.30852,-0.456581,0.655922,-0.249505,-0.527608,0.54986,-0.79986,-0.117652,0.404494,2.24604,-0.865287,1.11709,2.33113,-0.285488,240,5,1.30579,7,2.98508
0.5453,-1.95818,-9.1828,0.667081,-1.82508,-8.98863,1.05106,-1.20863,-9.20819,0.5453,1.18341,-6.31491,0.229431,1.34562,-7.08047,0.283976,-1.66675,-6.20389,0.953709,-1.03795,-8.10881,0.912196,-2.76767,-4.61817,0.196484,-2.17782,-10.5253,0.823512,0.0613904,-4.06712,0.2854,-2.68078,-9.44411,0.147632,-0.235673,-10.1325,0.230323,0.676729,-4.45414,0.649195,-0.144862,-3.7743,89,1,0.155074,0,0
0.538592,-1.37517,9.06649,1.39886,-0.232568,8.12865,0.571582,-0.180019,9.3021,0.538592,1.76642,5.15174,1.09751,-0.115521,4.73647,0.892791,-0.21761,4.62498,0.988365,0.671412,7.96961,0.592648,-2.18588,4.27412,0.747727,-1.85755,8.42432,1.24817,0.235535,3.66059,0.374477,-1.81031,8.79928,0.374085,-1.90484,7.8125,1.08401,0.166782,3.67787,0.182601,0.655614,3.43212,89,1,0.0983312,2,0.262852
1.43353,1.09946,2.5871,2.40244,0.535322,2.56753,3.09897,0.0612847,2.77549,1.43353,-2.04213,3.21958,0.98151,-1.36131,3.73415,0.829915,-1.09319,3.97741,2.60972,0.0481419,2.87112,0.440045,-0.0881606,3.07189,0.490676,0.131241,2.01187,0.700611,-1.65204,3.90603,0.455064,-0.219306,1.64475,0.168603,1.31725,2.08403,0.217458,-1.80947,3.20073,0.487037,-1.58199,4.10332,131,4,3.59357,3,1.03813
1.51326,2.4332,-2.3351,1.38709,2.82359,-2.09891,1.52421,2.82923,-1.7964,1.51326,-0.70839,-1.40357,2.51337,-1.20282,-1.43459,2.20276,-1.15226,-1.97733,1.59769,-3.01266,-1.52188,0.882853,-0.236087,-1.87598,0.687011,1.37452,-1.15533,1.8065,-1.55037,-1.74038,0.0159244,-0.440653,-3.24948,0.691036,1.39688,-0.967171,0.833507,-1.38026,-1.54389,0.995076,-1.69265,-1.86257,150,2,0.299525,4,2.79414
1.11195,0.433503,7.90636,1.10631,0.806045,7.88417,1.00541,0.849133,8.52226,1.11195,-2.70809,3.94404,1.95828,2.15231,3.88984,1.52151,1.98573,3.82769,1.26005,0.179998,7.83183,0.682271,1.30448,3.18608,0.781807,2.39808,7.78403,1.08063,2.39465,3.90089,0.475659,2.57817,7.29419,0.325199,2.133,8.19472,0.367155,1.87894,3.7878,0.782461,2.62817,3.86224,82,0,0,2,1.14962
1.65237,-1.3829,-6.96558,1.18286,-1.15789,-7.28586,1.42895,-0.950336,-7.78017,1.65237,1.7587,-4.92615,1.95854,1.7351,-4.91551,1.92014,1.68579,-4.88682,1.54771,-1.20656,-7.57972,1.21601,2.46018,-4.75574,0.398122,0.792706,-6.88328,1.35182,1.00549,-4.42708,0.21025,0.666999,-5.85577,0.191355,0.930901,-7.40642,1.09331,1.11786,-4.29428,0.29235,0.572755,-4.72671,94,1,1.54771,3,0.874726
0.520734,2.65653,2.75316,1.39122,-2.66728,1.72437,0.505515,-2.55134,3.46869,0.520734,-0.485063,-2.85146,0.722003,-2.19792,-2.49068,0.781855,-2.37964,-3.47521,0.641087,-0.26113,2.72261,0.872259,2.74472,-2.99949,1.04577,-3.03059,1.851,0.908835,-1.30493,-2.15877,0.972494,-3.09671,1.72684,0.0990651,-2.32486,2.49946,0.433626,-1.28433,-2.51734,0.475385,-1.32372,-1.66619,69,2,1.28155,0,0
0.754168,-1.16573,7.8031,0.184242,-0.967794,9.21013,0.225427,-0.520688,9.89973,0.754168,1.97586,5.5569,1.22226,0.527028,5.31287,0.912626,0.588373,5.32158,0.678824,2.53164,7.81662,0.94683,0.139739,4.16627,0.903578,-0.587712,8.04132,0.41496,2.0153,5.71415,0.554339,-0.241652,8.07402,0.42586,-1.04501,7.78876,0.212611,3.05844,5.24365,0.35854,1.47739,5.47454,76,0,0,0,0
1.31644,-2.34961,3.53203,0.9209,2.31649,3.6599,1.19986,3.05985,3.2775,1.31644,0.79198,-1.56717,1.16027,1.36361,-1.59915,0.630777,1.61967,-0.268689,0.959294,-2.50608,3.28535,0.790797,2.9969,0.320996,0.790615,2.1366,2.07027,0.911776,0.601563,-0.455429,0.629505,2.11785,2.18389,0.161652,2.20969,1.4453,0.268153,0.671025,0.195984,0.644538,0.572683,-0.692205,69,1,0.480509,1,0.23898
1.74403,1.77208,4.55215,1.86047,2.05483,4.41403,0.899021,2.13883,5.49419,1.74403,-1.36952,3.4571,1.81558,-2.06635,3.29805,0.961701,-2.07305,3.74028,0.612575,2.03504,4.38177,0.486704,-0.983937,4.19353,0.296611,2.35446,6.34949,0.853271,-2.60301,2.27755,0.0992759,-0.102543,6.41435,0.378757,2.52097,5.66321,0.699281,-2.83196,2.1937,0.234207,-1.85848,2.17782,140,7,3.41278,2,0.87032
2.19774,3.04245,-7.35484,2.0442,-3.13557,-7.14107,2.24934,-2.9541,-7.53218,2.19774,-0.0991474,-7.10961,2.23862,-0.243399,-6.61534,1.63493,-0.356511,-6.80394,0.830936,2.81361,-7.07723,1.68314,-0.358796,-6.70927,1.58038,-2.69192,-7.61807,0.0483502,2.70546,-7.56821,1.38414,-2.68093,-7.64904,0.196919,-2.7693,-7.3638,0.176162,-0.18054,-5.71394,0.223277,2.90628,-5.19329,77,4,2.01895,1,1.68314
