cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
0.60553,-3.0281,-5.65105,-4.66852,0.771992,-2.49573,-5.38946,-4.6078,0.739977,-2.00838,-5.27743,-4.28016,0.60553,0.113491,-3.28333,-2.30924,0.90316,-0.414553,-3.02585,-2.37028,0.377516,-0.798299,-4.53682,-2.9222,0.444532,1.98576,-5.29728,-5.25027,0.633624,-0.523889,-3.91209,-3.88842,0.288948,2.97959,-2.52415,-1.85934,1.0854,-1.69489,-3.94592,-3.85198,73,2,0.598837,2,0.819231
0.988756,1.64943,3.47878,2.88378,1.0078,1.69416,3.49896,2.91702,0.429468,1.34034,3.93181,2.44475,0.988756,-1.49216,2.42678,1.84696,0.819203,-1.27811,2.49879,1.78516,0.184335,-1.55657,4.58697,2.27837,0.885736,0.0763941,2.62977,2.61764,0.415939,2.21997,3.59101,3.53775,0.574842,-1.11299,1.69465,1.44167,0.859749,2.72166,2.42819,2.28824,44,2,1.09205,2,0.2823
0.935944,-2.92487,1.26594,0.781901,1.17373,-0.555608,1.18276,0.817099,0.957719,-0.556684,1.17568,0.627635,0.935944,0.216723,-1.50307,-0.971034,0.967043,-0.490901,-1.58044,-1.05391,1.18274,-0.501841,-1.2602,-0.785138,0.916466,0.590874,0.847391,0.839508,0.984767,0.55748,-0.81161,-0.804961,1.10836,-1.38822,-0.828899,-0.768888,1.01792,-1.51966,0.500444,0.453598,96,0,0,2,0.687137
0.944601,-2.26153,5.48332,4.8539,1.56783,-3.11284,5.27716,4.95223,1.25584,3.11539,5.19303,4.61073,0.944601,0.880062,4.39196,3.76288,1.16973,2.00117,4.35134,3.86539,1.19432,2.20598,4.95467,4.33733,0.975554,-2.11305,4.73947,4.72934,0.520933,2.10371,3.12695,3.09242,0.678195,2.28448,5.44797,5.23538,1.14881,2.2844,4.60188,4.51717,98,1,0.180672,3,2.00768
1.73651,-1.71639,1.69056,1.43556,2.3147,-1.41408,1.18446,1.04339,1.87114,-1.47009,1.43803,1.14247,1.73651,1.4252,1.71469,1.45864,1.41916,0.873044,1.77465,1.42948,1.27141,0.548404,1.80872,1.28689,0.464109,0.489088,1.34552,1.30793,1.43982,0.351834,1.60021,1.5959,0.314436,2.58308,0.967889,0.573136,2.09148,-1.67694,1.12685,1.10499,87,3,2.5574,3,2.3068
1.67148,2.35303,-2.55014,-2.25961,2.42919,1.31673,-2.39045,-2.2321,2.20839,1.22274,-2.56039,-2.29544,1.67148,-0.788558,-3.97018,-3.67509,2.61119,0.0464509,-3.58236,-3.44003,2.36169,0.105706,-3.61338,-3.37154,1.37886,1.23555,-1.73144,-1.72665,1.10483,-0.735924,-3.47107,-3.46317,1.82247,0.574801,-3.35276,-3.31744,0.829832,1.20147,-3.22608,-3.07514,98,2,1.01808,1,1.82247
1.06781,1.56179,4.6045,4.05986,1.69168,1.64306,4.78317,4.49318,1.4272,1.69409,5.13358,4.63565,1.06781,-1.5798,6.58718,6.04235,1.48764,-2.62691,6.11201,5.76129,1.21826,-2.89734,6.1722,5.56874,0.522298,-2.76902,5.18684,5.15235,0.57445,2.05056,6.42165,6.39298,1.21965,-2.4216,5.24188,5.16602,1.63631,1.37961,4.50922,4.46567,88,2,1.97385,1,0.138095
1.0297,1.47462,2.7585,2.19763,2.95123,1.28719,2.94844,2.83426,2.76032,1.27547,3.26598,3.07865,1.0297,-1.66697,6.43124,5.862,2.35991,-1.76736,5.53897,5.36931,1.84685,-1.62935,5.67335,5.32191,1.45647,1.89635,3.17963,3.17507,1.40408,-1.60773,4.80492,4.8,0.44414,-1.69775,6.71426,6.31202,1.78903,0.782093,3.0391,3.00258,104,4,3.84795,1,0.185123
0.571932,-1.74133,8.52326,7.49119,0.389178,-1.63118,8.90193,7.52018,0.0345413,-0.749925,10.9612,6.97228,0.571932,1.40026,7.01865,5.98658,0.702672,1.28646,6.85782,6.0003,0.333016,1.16145,8.24729,6.50884,0.641614,-2.66878,6.21291,6.18979,0.794927,-0.241621,6.09629,6.08111,0.808965,2.48203,7.03431,6.87602,0.654201,0.423154,7.84446,7.61909,62,0,0,0,0
1.75533,-0.952306,5.76162,5.48749,1.77268,-1.23444,5.39779,5.1278,1.25163,-1.0996,5.53014,4.94549,1.75533,2.18929,5.15042,4.87631,1.7187,2.40303,4.68394,4.40086,1.29384,2.72683,5.12394,4.56196,0.369015,-2.02389,6.41179,6.34494,1.00562,1.90021,4.15408,4.14454,0.96054,-2.67724,5.0728,4.95561,1.07064,-0.82089,4.44169,4.34533,199,3,0.508796,2,0.458152
3.4783,-2.85812,-3.36391,-3.27885,7.85496,-2.2539,-3.53768,-3.5198,4.57995,-2.25747,-3.61297,-3.53638,3.4783,0.283469,-4.58129,-4.49602,2.04592,-1.35403,-4.55311,-4.33808,1.45985,-1.58065,-4.59645,-4.11277,3.51599,-2.14286,-3.37701,-3.37622,0.764997,-0.82676,-4.91543,-4.89906,1.0431,-2.10655,-3.65678,-3.55587,1.15901,-2.61176,-4.05508,-3.97177,477,9,11.6947,9,2.19871
0.376767,-0.257484,-8.18406,-6.77188,0.208487,0.564686,-8.78031,-6.7974,0.279615,-1.99205,-7.99611,-6.08746,0.376767,2.88411,-6.58381,-5.17166,0.378975,3.00058,-6.56721,-5.16055,0.505906,1.98158,-7.15306,-5.81298,0.885747,-2.90306,-5.77908,-5.76682,0.585188,-0.0652837,-5.10541,-5.07774,0.932597,2.5732,-6.3798,-6.25629,0.747743,-0.0614085,-6.58924,-6.40834,52,1,1.38047,0,0
1.4249,1.69698,-3.43473,-3.06296,0.797799,1.98414,-3.89068,-3.13623,0.873602,2.47705,-3.60474,-2.75057,1.4249,-1.44462,-1.04001,-0.773193,2.98019,-2.11008,-1.19635,-1.10405,2.09104,-2.11044,-1.42097,-1.16965,1.05686,-2.89966,-2.73548,-2.72691,0.312737,-2.75866,0.300704,0.275266,1.8514,-2.00827,-1.55169,-1.52039,0.861221,1.167,-2.91708,-2.77597,84,1,0.353706,3,3.12024
1.05106,0.912434,7.01058,6.45519,0.871573,1.77554,7.20628,6.51792,0.309685,1.71806,8.04295,6.23396,1.05106,-2.22916,5.73119,5.17582,1.191,-1.5228,5.0648,4.58977,0.794181,-1.769,5.77056,4.83365,0.819068,0.668921,6.72572,6.71141,1.30211,-1.78789,4.90801,4.9023,0.508294,1.32418,5.03917,4.70701,0.716922,-2.85654,5.97086,5.77681,80,0,0,1,0.137117
0.18938,3.03512,-6.94969,-4.87237,0.507887,1.70841,-6.04004,-4.90286,0.67477,0.978076,-6.33235,-5.25428,0.18938,-0.106472,-8.85792,-6.78055,0.35855,1.44284,-8.22838,-6.76945,0.50011,2.50067,-7.76346,-6.41262,0.961984,1.12933,-4.67862,-4.6682,0.814544,1.12677,-6.05651,-6.04205,0.868453,-2.61494,-6.86133,-6.72132,0.311952,-1.68026,-6.78538,-6.15836,108,1,0.814544,1,0.222709
2.21855,-0.590788,-2.62862,-2.44275,2.32568,-0.913847,-2.80863,-2.63622,1.49176,-0.984492,-3.27649,-2.80816,2.21855,2.55081,-3.64385,-3.45592,2.40412,2.95017,-3.779,-3.6148,2.05658,-3.13319,-3.70751,-3.40797,0.816883,0.286843,-2.90744,-2.89314,0.353876,1.82523,-2.34969,-2.2788,2.00006,-2.96074,-3.69052,-3.66099,1.47433,-1.5424,-2.81556,-2.76282,151,5,1.08344,2,2.21874
0.778959,-0.771246,4.69357,3.91923,1.22275,-1.24378,4.5023,4.04335,1.08484,-0.724842,5.10899,4.42161,0.778959,2.37035,7.48162,6.70698,0.707011,0.980366,7.5698,6.71732,0.472663,0.569406,7.61185,6.20817,0.526248,-1.22568,5.65599,5.62201,1.018,1.12771,5.97569,5.96638,0.665973,-1.62842,6.72531,6.50634,0.672504,-0.339652,3.76573,3.55049,159,4,0.815258,4,1.37844
1.02294,-2.18688,8.1611,7.58736,0.991642,-1.61291,8.22578,7.63062,1.12435,-1.35135,7.87213,7.21112,1.02294,0.954711,6.97253,6.39879,1.00582,0.745173,6.9433,6.35798,0.909379,1.04968,7.58924,6.7644,0.71665,-2.77678,7.66579,7.64718,0.784961,2.58107,6.80896,6.7934,1.17766,0.320812,6.82724,6.74629,1.2427,-0.744109,7.04108,6.96782,24,0,0,0,0
1.30221,-1.17195,-7.81127,-7.38901,1.4288,-0.760275,-7.72795,-7.35647,1.0372,-0.422723,-7.72757,-7.00615,1.30221,1.96965,-6.07179,-5.64954,1.3218,1.79591,-6.07133,-5.65754,0.469793,1.38319,-7.51533,-6.10592,1.2983,-0.954611,-7.03745,-7.0317,0.737031,-0.408577,-6.50854,-6.49093,0.956923,2.2335,-5.95236,-5.83437,0.663499,1.27158,-7.18611,-6.96582,52,1,0.0672022,4,0.835985
0.676372,0.786084,7.80419,6.91517,0.958587,1.3389,7.45414,6.83516,0.923757,0.723266,7.26405,6.45184,0.676372,-2.35551,3.55784,2.67278,1.15214,-2.90616,3.30473,2.8113,1.01956,-2.63756,3.85649,3.12341,1.2079,0.206712,6.2298,6.22317,1.23258,-2.01041,3.20686,3.20051,0.723654,2.1046,3.20464,3.01434,0.609839,2.50308,7.05412,6.80212,76,1,0.107255,1,0.669984
1.53616,-0.0852761,-3.25062,-2.91724,1.52021,-0.406343,-3.2748,-2.93626,0.955369,-0.504985,-3.73272,-2.94953,1.53616,3.05632,-3.21942,-2.88613,1.27696,3.10208,-2.70281,-2.27541,0.72108,-3.01894,-3.28321,-2.27262,1.20693,0.0670553,-3.1549,-3.14829,0.398537,1.41814,-1.10303,-1.05715,0.913799,-2.58582,-2.9902,-2.86289,0.656064,-2.16647,-2.8802,-2.65763,56,1,0.428408,2,1.31211
0.924114,-0.0927489,6.07806,5.43281,1.28855,-1.73498,5.56714,5.13886,0.994954,-1.8525,5.29689,4.54349,0.924114,3.04884,4.85144,4.20634,2.49936,-2.53573,4.30036,4.14661,2.1838,-2.44935,4.84053,4.56674,0.905195,-2.07852,3.80644,3.7947,0.275387,2.1351,3.52323,3.40914,2.23569,-2.32688,4.78273,4.75892,0.232098,-0.789122,6.52318,5.66861,217,2,2.43971,6,3.72675
2.00582,-0.434476,-5.73902,-5.51692,2.06824,0.462192,-5.64758,-5.43627,1.70122,0.698583,-5.99512,-5.60052,2.00582,2.70712,-6.75053,-6.52843,3.19116,2.31137,-6.32681,-6.227,2.21885,2.25855,-6.43072,-6.16354,0.664561,1.34505,-6.56228,-6.5407,1.99898,1.92387,-6.21851,-6.21608,0.735227,-2.92051,-6.23096,-6.04488,1.2373,0.369119,-5.14624,-5.07238,112,1,0.111742,7,3.24585
1.33667,-2.34792,3.80866,3.40175,2.14981,-2.61324,3.39777,3.19999,1.07143,-2.73331,4.03623,3.34036,1.33667,0.793669,4.20059,3.79335,0.501402,0.770814,5.02902,3.88063,0.521466,-2.48872,4.92505,3.61378,0.65193,-0.921788,3.17142,3.1491,1.11552,-2.5879,3.78361,3.77585,0.598844,0.467358,3.63894,3.38012,1.38059,3.07346,3.48779,3.42774,53,1,1.11552,0,0
0.871132,1.9228,3.6849,2.99802,0.599743,2.01473,3.97515,2.98647,0.386697,2.64755,4.16292,2.57415,0.871132,-1.21879,2.20532,1.55041,1.4494,-0.470494,2.00071,1.6554,1.27454,-0.204199,2.56421,2.00434,0.856196,2.50245,1.99084,1.97821,0.899557,0.163622,2.78618,2.77437,0.542202,-0.843429,1.338,1.08581,0.476852,-0.756661,3.66923,3.30571,75,2,0.514644,1,0.899557
4.24331,-2.4324,3.60894,3.55015,4.18247,-2.17592,3.30254,3.24221,3.74415,-2.16649,3.3236,3.21312,4.24331,0.709197,3.36182,3.30309,2.90352,-0.74982,3.63619,3.51809,2.96446,-0.898451,3.70001,3.53354,0.289483,-0.455146,2.87951,2.77574,1.64898,-0.36177,3.432,3.42844,1.7621,-1.39735,3.66635,3.62862,3.79554,-2.24208,3.25938,3.25102,174,1,3.79554,2,3.41108
2.63343,0.951914,-4.96964,-4.82916,2.96635,1.15475,-4.87305,-4.75922,1.94146,1.10897,-5.12716,-4.80035,2.63343,-2.18968,-4.55451,-4.41405,2.39696,-2.38061,-4.47678,-4.3116,0.679889,-2.76,-5.727,-4.65567,0.789831,-0.0330143,-4.50491,-4.48954,0.87347,-2.07153,-5.27177,-5.25917,0.554989,1.96208,-4.24338,-3.95208,1.76577,1.52792,-4.9757,-4.93807,170,4,2.4283,3,0.571161
1.53686,-2.69027,-7.28484,-6.95026,1.40994,-2.55797,-7.3254,-6.94691,0.637873,-2.47424,-7.98497,-6.85684,1.53686,0.451327,-7.70258,-7.368,1.69289,0.380043,-7.64226,-7.35253,0.94101,0.316291,-8.27011,-7.47271,0.75593,2.85672,-6.16956,-6.1528,0.508251,-2.16765,-6.99743,-6.96108,1.37871,0.543579,-7.72414,-7.66382,0.647384,-1.21676,-7.75586,-7.52667,93,0,0,2,2.06235
1.14049,-0.170489,-1.62702,-1.18389,1.87158,0.288623,-1.61943,-1.39478,1.59487,0.433678,-2.07992,-1.66945,1.14049,2.9711,-6.63975,-6.13764,0.50578,-1.83943,-7.42566,-6.2847,0.424789,-1.46973,-7.53434,-6.0297,0.983208,-0.162654,-1.05489,-1.04709,0.579761,2.04067,-5.39923,-5.37106,0.987928,-1.25656,-6.51435,-6.40289,0.956782,1.04888,-2.36408,-2.24838,108,3,1.14534,0,0
2.41051,-2.74556,5.93005,5.7664,2.34548,-2.32016,5.96893,5.79749,1.4941,-2.13353,6.04102,5.57144,2.41051,0.396031,4.18676,4.0232,2.82639,0.198868,4.26629,4.14227,2.3263,0.12159,4.45591,4.20785,0.628585,-0.776965,6.19796,6.17389,1.01939,-0.792979,4.27928,4.27,1.88602,0.564132,4.20815,4.17503,1.49269,-2.55761,5.36431,5.31241,98,1,0.116256,3,2.39595
0.79428,2.82167,-4.88231,-4.12315,0.9914,0.901707,-4.55155,-3.95648,0.782131,0.879617,-4.5106,-3.56135,0.79428,-0.319923,-2.5196,-1.78244,2.20068,-0.351777,-2.23902,-2.0534,1.24903,-0.60382,-2.95336,-2.37325,1.26836,0.722744,-3.70966,-3.70365,1.19814,-0.0627605,-1.99574,-1.98925,0.655824,-1.82925,-3.14675,-2.92332,0.510666,-2.66047,-3.63686,-3.30756,84,0,0,1,0.135176
1.17437,1.91675,-1.37369,-0.976613,0.591663,1.83573,-1.87754,-0.997481,0.0766164,-0.955012,-3.54437,-0.660783,1.17437,-1.22484,-0.51653,-0.326913,1.85628,-1.11409,-0.426147,-0.335264,1.13534,-1.00261,-0.954927,-0.54776,0.854314,-0.712722,-0.973394,-0.963543,0.363228,2.30649,-1.51286,-1.45077,1.49471,-0.962082,-0.310854,-0.295623,0.780152,2.45244,-0.44154,-0.376402,89,1,0.0884142,4,2.69414
2.03138,-2.91868,4.80943,4.59187,0.709143,1.57551,5.84043,4.99045,0.93749,1.07556,5.57893,4.7786,2.03138,0.222913,4.24081,4.02333,3.61919,0.351485,4.30205,4.22282,3.15825,0.366017,4.42186,4.27236,0.867612,-0.125977,4.48616,4.47339,3.13274,0.363453,4.21553,4.21454,0.0267504,0.671073,7.54822,4.63151,1.02201,1.98916,5.1212,5.01634,187,6,2.05089,6,5.17229
2.21234,-2.24255,1.33617,1.17557,2.22743,-1.84249,1.31194,1.15435,1.39088,-1.64997,1.13729,0.760758,2.21234,0.899045,-3.38604,-3.19745,2.3281,1.32354,-3.35057,-3.17747,1.28747,1.51722,-3.31902,-2.75637,0.519791,2.95244,0.0898592,0.0867929,0.866412,0.279209,-2.71962,-2.70692,1.29593,2.2012,-2.85494,-2.78767,1.53734,-1.30723,1.03826,1.0005,79,3,2.57556,2,0.562381
1.53029,0.484216,-0.259465,-0.186301,1.78819,0.162707,0.120558,0.0924572,1.39309,-0.270085,-0.209737,-0.126109,1.53029,-2.65738,-0.159807,-0.114362,1.51209,-2.22598,0.161274,0.11474,0.733746,-2.31929,0.902043,0.368521,0.663697,-0.892294,0.856895,0.841949,1.07843,-1.90314,-0.0256092,-0.0253975,0.503858,1.86786,1.22432,0.957034,0.937315,0.155325,-0.879812,-0.796047,91,1,0.783507,0,0
1.74444,2.4447,-4.49029,-4.21362,2.09748,2.89761,-4.4052,-4.19874,1.25176,2.69695,-4.48378,-3.89945,1.74444,-0.696894,-3.07081,-2.79563,0.936639,0.303182,-3.12642,-2.49577,0.569054,0.0474497,-4.15093,-2.9221,0.3571,-2.31265,-2.6294,-2.55911,1.13482,-0.15324,-2.76497,-2.75752,0.588227,2.79429,-3.43169,-3.16582,1.19692,2.40766,-4.48313,-4.4046,79,2,1.34437,2,0.736783
0.774717,2.82101,-6.71217,-5.93323,1.16774,-2.30482,-6.34887,-5.86159,0.99371,-2.26593,-6.36902,-5.61457,0.774717,-0.320584,-4.10044,-3.32251,1.49533,-0.800995,-3.91263,-3.5649,1.37872,-0.944905,-4.37142,-3.85166,1.39333,-2.04535,-5.50694,-5.50195,0.25257,-0.562278,-2.24993,-2.12003,1.14829,-1.02712,-4.53231,-4.44752,0.476221,1.57036,-6.20787,-5.84297,71,2,0.15754,2,1.27548
1.14057,-1.05753,-3.13197,-2.63317,1.16044,-0.725742,-3.10248,-2.61463,1.10233,-0.706464,-3.53175,-2.85859,1.14057,2.08406,-4.8262,-4.32424,1.3725,1.19938,-4.68791,-4.29505,1.22406,1.17663,-4.62528,-4.02536,1.32581,-0.599927,-3.2267,-3.22121,0.446937,-2.69214,-3.50299,-3.45655,1.58602,0.988192,-4.2399,-4.19368,0.257905,3.01347,-2.81651,-2.05938,62,1,1.32581,4,2.15049
1.23511,-2.23368,7.20755,6.75445,2.11502,2.94996,6.86972,6.66599,1.98545,2.50347,7.22055,6.90433,1.23511,0.907916,7.95325,7.50015,2.47929,1.66728,7.13725,6.9813,1.72988,1.94465,7.16994,6.78439,0.811583,2.42273,7.82678,7.8122,1.34767,1.43245,6.44033,6.43499,0.86281,2.81647,7.39463,7.25302,1.17833,2.55905,6.35813,6.27727,118,3,1.77381,0,0
1.33938,-1.64859,1.56544,1.20791,0.943626,-1.18696,1.46929,0.947564,0.650673,0.0321628,1.99746,1.01063,1.33938,1.493,1.19974,0.884943,2.13263,0.971139,0.887098,0.751743,1.25591,0.810411,1.14567,0.724409,0.531566,-1.38987,0.00856545,0.00828464,0.53817,0.860099,1.97582,1.94454,0.718906,0.773221,-0.177837,-0.146845,0.776794,0.7755,1.82605,1.66648,106,0,0,1,0.776794
1.34584,1.42536,-7.75206,-7.34833,2.05405,1.93033,-7.43113,-7.21742,1.83146,2.20256,-7.38953,-7.03384,1.34584,-1.71623,-7.47148,-7.06775,1.38947,-2.63716,-7.20405,-6.81774,0.88699,-2.88302,-7.89068,-7.0456,1.49261,2.42015,-7.47371,-7.46936,0.741416,2.83206,-7.92997,-7.91256,0.477271,-1.89342,-6.47496,-6.1112,0.493698,1.49145,-6.524,-6.17745,78,1,1.49261,0,0
0.249976,-0.0652821,-4.52506,-2.72371,1.33913,-1.48515,-2.92292,-2.52001,0.530293,-2.02553,-3.57172,-2.28495,0.249976,3.07631,-2.07674,-0.607411,1.3377,-0.258891,-1.24287,-0.921296,1.94229,-0.557085,-1.58451,-1.29319,0.497905,2.71498,-3.39331,-3.35558,1.03174,-0.780642,-2.03046,-2.02171,0.963769,-0.317465,-0.653055,-0.588821,0.717127,-1.25845,-1.76084,-1.58022,138,4,0.509769,2,1.15353
1.26635,3.11146,2.04501,1.62899,1.2487,2.6981,1.75754,1.35026,0.5835,1.1617,1.88328,0.852084,1.26635,-0.0301366,-0.63753,-0.426632,3.5886,0.151928,0.216504,0.199984,1.75015,0.514928,0.688689,0.489635,0.848531,0.561676,0.21577,0.212952,1.20399,-0.281754,0.495502,0.49245,1.25158,1.27345,0.520723,0.4871,0.493169,2.97163,1.94507,1.61748,163,2,0.497381,2,1.3526
0.478417,-0.108956,-6.57515,-5.38399,0.564044,0.518043,-6.42755,-5.38336,0.649309,0.403629,-6.13626,-5.02405,0.478417,3.03264,-4.89144,-3.70081,0.237825,-3.06277,-5.51752,-3.66406,0.344227,3.12545,-5.74844,-4.04235,0.470871,1.13452,-6.33083,-6.28872,0.888162,1.8198,-4.00733,-3.99514,0.864344,-1.71628,-4.22609,-4.08499,0.433617,-0.407234,-4.41194,-3.9965,86,1,0.585764,0,0
0.404446,2.91399,6.75273,5.40696,0.723786,-2.58982,6.17678,5.34342,0.786174,-2.61404,5.531,4.58553,0.404446,-0.227601,5.11725,3.77195,0.697711,-0.9491,4.69415,3.83119,0.725242,-0.845359,5.58532,4.57056,1.10249,-2.16501,4.96678,4.95883,0.897269,-1.32965,5.22307,5.21111,0.423386,0.888769,4.14898,3.72006,0.521442,1.69008,4.34406,4.02424,99,1,0.0402385,2,1.453
1.35687,-1.70085,-6.37885,-5.97963,1.27051,-1.96604,-6.40523,-5.96878,1.0156,-2.17426,-6.90758,-6.17001,1.35687,1.44075,-7.16848,-6.76926,1.52379,1.64458,-7.08766,-6.74889,1.18357,1.59207,-7.19498,-6.5711,0.866786,-1.13435,-6.65103,-6.63823,0.342745,-0.543693,-7.78862,-7.71191,1.39739,1.80074,-6.28592,-6.22711,0.94412,-3.08789,-5.90073,-5.77988,24,0,0,0,0
1.68553,-0.48746,3.67394,3.38279,2.25948,-1.03072,3.36705,3.185,1.84295,-1.16762,3.44349,3.09201,1.68553,2.65413,3.40025,3.10947,2.04421,-2.8434,3.19762,2.98314,1.59527,-2.60161,3.56394,3.13432,0.408984,2.83725,3.22896,3.17406,0.376678,-2.00346,4.60018,4.53587,1.3014,-2.76533,2.6749,2.60836,2.13156,-1.02128,3.10181,3.07579,55,1,2.13156,0,0
1.36583,-2.42653,5.44805,5.05245,1.45462,-2.74369,5.42915,5.067,1.23756,-2.61146,5.44079,4.84833,1.36583,0.715064,4.45253,4.05708,1.23362,0.823257,4.46068,4.00705,1.12,1.04165,4.91668,4.25297,0.733064,-1.12299,5.05902,5.04122,0.523877,-0.205319,5.28261,5.24833,1.07491,1.52194,3.83595,3.74036,1.38554,3.11632,4.80977,4.75002,102,1,0.480323,1,0.150439
1.86201,0.14685,-4.28633,-4.03638,2.32144,0.160855,-4.4646,-4.2902,1.62351,-0.028041,-4.70058,-4.28003,1.86201,-2.99474,-4.55438,-4.30438,1.49026,-2.96881,-4.46727,-4.11756,0.862841,2.92113,-5.03692,-4.16942,1.6617,0.16965,-4.01562,-4.01211,1.24523,2.71875,-3.89168,-3.88544,0.435979,-0.83195,-5.10528,-4.69276,0.32642,-1.61668,-5.57933,-4.98431,71,2,0.181357,1,0.239644
0.719839,-1.07945,-5.91372,-5.07593,1.57993,2.76338,-5.0708,-4.74954,1.34928,2.80193,-4.83133,-4.29734,0.719839,2.06214,-1.56932,-0.877166,2.5289,2.22728,-1.56767,-1.43131,2.53959,2.36055,-1.73383,-1.53412,0.504941,-1.29439,-4.54611,-4.50931,1.08506,2.35588,-0.818652,-0.813131,1.45455,2.36403,-2.1205,-2.06761,1.69201,2.55589,-4.27474,-4.23391,153,4,2.19365,6,3.05489
4.31561,0.0470525,-2.77294,-2.71639,4.68112,0.0321444,-2.92747,-2.8789,0.876171,0.225053,-3.40588,-2.55571,4.31561,-3.09454,-2.31689,-2.26103,2.76164,-3.04786,-2.20077,-2.07507,1.60351,-2.94072,-2.56666,-2.14674,0.600521,2.42155,-2.30669,-2.28092,0.242346,0.633968,-3.51678,-3.37385,1.82631,-2.885,-1.95209,-1.91826,1.32084,-0.152362,-2.74189,-2.67708,135,3,3.46873,2,1.89812
2.03751,1.7623,-3.92423,-3.70791,1.54204,2.3755,-4.19335,-3.86062,0.838399,2.38684,-4.25437,-3.36387,2.03751,-1.3793,-1.4133,-1.22582,2.19095,-0.989479,-1.40761,-1.24094,0.230485,-0.458864,-4.31441,-2.22758,1.08928,1.67374,-3.62466,-3.61653,0.540793,-0.855269,-3.35303,-3.32087,0.340033,2.02153,-1.69419,-1.18999,0.712735,-2.34594,-3.24104,-3.04583,127,1,0.230783,0,0
3.81391,-0.672738,2.45713,2.38634,6.75173,-0.399769,2.3888,2.36513,3.88909,-0.308829,2.49218,2.39026,3.81391,2.46886,3.11153,3.03992,0.233566,1.54472,5.35675,3.48593,0.778498,-0.44228,3.92094,2.96929,2.82193,-0.565518,2.48711,2.4859,0.531143,2.64009,3.43256,3.39925,1.30909,-0.466299,2.86216,2.79613,1.36308,0.244589,2.26486,2.20463,180,8,8.51514,2,0.469084
1.38381,0.14048,-2.33414,-1.95639,0.902084,1.18646,-2.44321,-1.80045,0.496578,1.55576,-3.60996,-2.26267,1.38381,-3.00111,-4.23242,-3.84416,1.91796,-3.13136,-3.99146,-3.75304,1.37807,-3.01659,-3.93694,-3.41728,0.115488,2.16311,-4.96091,-4.5108,1.20975,2.57179,-3.18109,-3.1745,0.895138,-1.97094,-3.83798,-3.70534,0.407113,1.39316,-1.56416,-1.16873,123,0,0,1,0.178212
1.55995,1.63513,-5.36137,-5.03403,1.68926,0.933802,-5.05695,-4.7663,1.34221,0.751116,-5.37092,-4.83339,1.55995,-1.50646,-5.45499,-5.12764,2.10186,-0.904628,-5.32403,-5.11822,1.79292,-0.741177,-5.42757,-5.06095,0.467477,-1.36804,-5.43348,-5.39079,1.69226,-0.834888,-4.72532,-4.72193,0.191722,0.230699,-7.03269,-6.01662,1.63531,0.997554,-4.7102,-4.6666,123,6,1.68484,3,0.988161
1.31076,2.75095,6.92936,6.51082,1.56096,2.77769,6.79326,6.46621,0.642319,2.73376,7.38034,6.25844,1.31076,-0.390647,5.34393,4.92542,1.01263,-0.513639,5.43111,4.85048,0.457367,0.203056,6.80162,5.36698,1.11148,2.51502,5.94615,5.93833,0.592106,-3.01405,4.8331,4.80607,1.04874,0.160451,5.77235,5.67227,0.504115,-0.906719,7.09098,6.75475,73,0,0,0,0
1.92637,-0.277682,6.65151,6.41453,1.8558,-0.239211,6.63949,6.3881,1.59859,-0.185892,6.94173,6.51222,1.92637,2.86391,7.1448,6.90783,1.96625,2.8313,7.15422,6.92489,1.70267,2.8704,7.20022,6.80609,1.71826,-0.0552447,6.74877,6.74548,0.490055,1.8165,5.81045,5.77145,1.52136,-3.12896,7.23841,7.18835,0.247264,-2.1954,6.6345,5.83116,77,2,2.27631,0,0
1.64118,-1.10739,1.50638,1.23985,2.15144,-0.755683,1.32049,1.15335,1.58864,-0.570395,1.70201,1.31058,1.64118,2.03421,1.79531,1.51341,1.18611,1.49182,2.29661,1.83464,0.588799,1.23798,2.74002,1.57892,1.77427,-0.353521,1.40753,1.4048,0.470197,2.72582,0.459171,0.441351,0.722417,0.532203,2.48776,2.29934,0.408059,-2.50201,1.43077,1.05132,104,4,2.62823,0,0
0.737471,-2.42221,1.35334,0.730172,1.29565,-1.39078,1.30793,0.964031,0.970694,-1.57465,1.87531,1.17826,0.737471,0.719382,3.20954,2.39796,1.11537,1.47594,2.71733,2.20874,0.791307,1.19034,2.94155,2.0166,1.30086,-2.03575,1.11147,1.10687,0.513132,-3.13621,1.21254,1.18282,1.0932,0.74044,2.51105,2.41958,0.61054,0.32003,1.51996,1.29705,53,1,0.394842,1,1.0932
