cLO_pT,cLO_phi,cLO_eta,c_pT,c_phi,c_eta,chad_pT,chad_phi,chad_eta,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbar_pT,cbar_phi,cbar_eta,cbarhad_pT,cbarhad_phi,cbarhad_eta,d1_pT,d1_phi,d1_eta,d1bar_pT,d1bar_phi,d1bar_eta,d2_pT,d2_phi,d2_eta,d2bar_pT,d2bar_phi,d2bar_eta,d3_pT,d3_phi,d3_eta,d3bar_pT,d3bar_phi,d3bar_eta,d4_pT,d4_phi,d4_eta,d4bar_pT,d4bar_phi,d4bar_eta,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
5.15541,0.405921,-0.750872,3.99752,-0.303261,-1.6253,2.54865,-0.0861089,-1.66983,5.15541,-2.73567,-2.34362,4.65227,-2.10802,-2.04157,3.29404,-2.12918,-2.08235,0.253746,0.983591,-0.251999,1.21755,-1.53703,-1.7922,2.43693,-0.17756,-1.70239,2.38275,-2.4184,-2.08709,1.47408,-0.200175,-1.62922,0.963811,-0.142967,-1.80458,1.29864,-2.47597,-2.13922,1.08883,-2.34973,-2.01678,349,11,7.48299,14,8.07996
6.05537,0.571896,3.0087,5.48041,0.558859,3.06207,4.18787,0.617219,3.02846,6.05537,-2.5697,1.90496,5.39723,-2.53266,2.05779,5.24296,-2.47118,2.06505,2.66452,0.544734,2.74703,2.54862,-2.20677,1.93383,1.54246,0.742652,3.37348,2.86151,-2.7061,2.11692,0.606614,0.783047,3.3312,0.936666,0.716496,3.39909,1.50347,-2.77698,2.07566,1.36598,-2.62808,2.15507,194,6,6.5345,4,5.47098
5.14714,1.27032,1.98113,5.69068,1.76572,2.03418,4.54562,1.84733,2.07695,5.14714,-1.87127,4.04393,4.4979,-1.46427,4.15521,4.74027,-1.4651,4.04383,0.937212,2.53904,1.91964,0.105572,0.591979,3.67391,3.87027,1.69224,2.04627,4.79052,-1.48458,4.01781,1.88601,1.63561,2.07653,1.99014,1.74591,2.0138,2.21906,-1.44355,3.98969,2.57494,-1.51994,4.0401,198,5,5.10848,3,4.98681
4.20163,-0.41097,1.68598,4.56783,0.746055,1.66839,3.05618,0.727859,1.83935,4.20163,2.73062,4.87323,2.04274,2.17999,5.02133,2.79656,2.51447,4.92134,0.249995,2.38878,1.01832,1.93347,2.7154,4.54673,3.08873,0.647162,1.79834,0.981058,2.11023,5.32383,1.86081,0.663713,1.73755,1.22856,0.622093,1.88378,0.492436,2.05628,5.46601,0.490058,2.16445,5.15369,97,6,4.763,7,3.96471
4.07785,2.54601,-1.20936,4.38853,2.57356,-1.22015,4.57823,2.58284,-1.3334,4.07785,-0.59558,-2.63152,3.56004,-0.40103,-2.75816,4.3801,-0.479492,-2.46849,2.11006,2.85879,-1.07296,1.82467,-0.084232,-2.32416,2.61206,2.36092,-1.4662,2.78616,-0.734413,-2.47496,1.0767,2.4357,-1.48749,1.54047,2.30868,-1.44805,1.38654,-0.826769,-2.48755,1.41133,-0.643685,-2.45411,283,15,11.6613,6,6.956
7.44595,-2.0319,-4.79912,8.68944,-2.07957,-4.64946,7.39676,-2.06914,-4.66576,7.44595,1.10969,-3.50759,6.60321,1.26348,-3.50254,4.71047,1.33399,-3.47645,3.56073,-1.89367,-4.71103,3.48805,1.29397,-3.34449,3.94005,-2.22757,-4.59507,1.23314,1.44741,-3.76998,1.96554,-2.16279,-4.60284,1.98272,-2.29178,-4.58313,0.809159,1.42868,-3.65372,0.424394,1.48312,-3.95923,261,5,9.51807,6,5.03803
4.31676,-1.31361,-0.375282,4.26724,-1.56289,-1.23703,3.78283,-1.58426,-1.13938,4.31676,1.82798,-5.36941,2.20374,1.32247,-5.81357,2.13633,1.48368,-5.60925,0.700672,-1.27319,-1.8145,1.69985,1.33561,-5.15082,3.12316,-1.65298,-0.901298,0.519601,1.98732,-6.32368,1.97603,-1.65354,-0.884703,1.14713,-1.65201,-0.929429,0.216415,1.88281,-6.205,0.305203,2.06136,-6.3939,177,9,5.7411,1,1.69985
7.73859,0.104276,0.040381,5.34832,0.29329,0.403352,5.16546,0.284016,0.253358,7.73859,-3.03732,-3.21524,6.39082,2.84807,-3.02164,3.84247,2.93508,-3.34341,2.80458,0.419631,0.420282,2.65605,3.07482,-3.13698,2.41656,0.126456,0.0451034,1.2675,2.63891,-3.62652,0.974684,0.0516346,0.00107265,1.44644,0.176848,0.0745877,0.537258,2.53018,-3.81989,0.735729,2.71823,-3.44837,521,16,10.9682,14,8.51397
5.99879,1.33388,-1.70581,3.88539,0.719656,-1.20069,2.7877,0.719241,-1.3157,5.99879,-1.80771,-3.68303,1.50549,-1.66259,-5.14874,3.05258,-2.0726,-5.34176,1.67412,0.849841,-0.815563,0.561719,-0.910393,-5.17094,1.14872,0.52829,-1.77731,2.87597,-2.25281,-5.23281,0.395125,0.560452,-2.03872,0.753909,0.511436,-1.60868,1.74842,-2.25858,-5.26062,1.12762,-2.24386,-5.18803,131,4,2.64807,6,4.9435
4.03602,2.81837,1.58385,5.09888,2.89213,1.35376,4.03985,2.7699,1.52065,4.03602,-0.323227,-2.67806,3.66922,-0.0496682,-2.76622,2.22705,-0.0388761,-3.20763,2.75594,2.79417,1.26954,1.12034,-0.674771,-3.14549,1.28646,2.71788,1.91767,1.4833,0.426295,-2.97513,0.727739,2.66453,1.72427,0.5611,2.78708,2.12136,0.686872,0.251883,-3.00889,0.8156,0.57296,-2.92141,79,4,4.29558,10,5.14863
11.5558,1.33806,-1.74143,9.2684,1.19718,-1.87449,5.06475,1.15056,-1.83223,11.5558,-1.80353,0.572899,14.2768,-1.59885,0.563813,10.6716,-1.58934,0.574291,3.68089,1.2247,-1.78487,4.62133,-1.45719,0.641316,1.42039,0.957416,-1.92372,6.12096,-1.68898,0.515935,0.799605,1.08222,-1.94623,0.634851,0.799978,-1.87258,2.75126,-1.71989,0.488201,3.37209,-1.66377,0.537963,251,16,10.456,9,15.5893
4.36074,-1.05314,1.18175,3.56866,-0.917414,0.770172,3.01954,-1.16621,0.704558,4.36074,2.08845,1.09565,4.96572,1.99365,1.03467,3.32388,2.09209,0.939366,1.03449,-0.823941,1.17083,1.44444,1.67985,1.11754,2.07433,-1.33438,0.376851,2.08248,2.3737,0.719271,1.24434,-1.38172,0.308308,0.833461,-1.26369,0.474624,1.21484,2.3878,0.624751,0.867926,2.35397,0.842692,356,13,7.11352,17,8.39287
5.30586,-2.30214,4.2681,7.1239,-2.84271,4.42861,4.53738,-2.83541,4.48628,5.30586,0.839454,4.13942,4.69241,1.30415,4.81726,3.73625,1.36679,4.81698,0.477884,2.47669,4.82894,1.46958,0.974909,4.40539,4.28585,-2.74323,4.38273,2.44341,1.59856,4.93974,2.67025,-2.75228,4.35865,1.6159,-2.72828,4.42112,1.52137,1.58215,4.92868,0.922584,1.62564,4.95713,521,7,6.71418,13,7.36104
4.23667,3.07339,0.324902,4.74902,2.49541,0.591803,1.72511,2.31384,0.804544,4.23667,-0.0681983,3.50203,4.06989,0.310219,3.45931,2.89242,0.476571,3.66031,0.609867,1.13647,0.0771197,2.09298,0.443322,3.66702,1.59415,2.67497,0.836936,0.803615,0.563259,3.63732,0.898839,2.79468,0.837081,0.709901,2.52319,0.822617,0.421785,0.517459,3.39921,0.38276,0.613733,3.84526,109,4,3.75812,6,3.50441
11.8839,2.80169,-0.215531,14.3849,3.0257,-0.213712,13.0027,3.0251,-0.173954,11.8839,-0.3399,0.759985,9.56389,-0.54887,0.836533,4.04785,2.64011,-1.55326,7.63527,3.03983,-0.101576,1.32626,3.01221,-1.83898,5.36943,3.00414,-0.275202,2.85338,2.4703,-1.33963,2.09707,2.99373,-0.331491,3.27254,3.01082,-0.238653,1.17137,2.52696,-1.39397,1.6852,2.43093,-1.29857,495,9,14.6898,18,9.16775
7.96722,-2.55725,5.47725,8.46234,-2.83421,5.46347,5.68384,-2.86592,5.50692,7.96722,0.584341,3.84703,7.90309,0.623817,3.8908,4.24343,0.591763,3.87085,0.135541,-1.58317,6.68671,1.49696,0.0994545,3.79528,5.64683,-2.88894,5.43269,3.00863,0.829161,3.81867,3.37023,-2.90898,5.41564,2.27828,-2.85929,5.45668,1.25295,0.777698,3.86335,1.75852,0.86582,3.78391,436,5,8.49516,21,15.34
4.14068,2.75481,-2.78321,5.26671,2.4591,-2.98775,5.30127,2.48262,-2.97016,4.14068,-0.386782,-3.80154,3.99196,-0.390993,-3.59184,2.80075,-0.392846,-4.04543,2.03618,2.25637,-3.17244,1.71564,-0.424448,-4.19062,3.34828,2.61946,-2.79473,1.08732,-0.342969,-3.75967,1.34707,2.61827,-2.87222,2.00121,2.62025,-2.73899,0.536058,-0.338266,-3.61669,0.551276,-0.347542,-3.88149,384,10,8.34555,9,4.80027
5.03983,1.18166,-1.07127,2.96118,1.32541,-1.31358,2.29891,1.26802,-1.37029,5.03983,-1.95993,-1.3846,5.4202,-1.97757,-1.46437,5.34425,-2.04844,-1.54383,0.946494,0.70758,-1.65011,0.249769,-0.73234,-1.19758,1.57948,1.5922,-1.00126,5.28684,-2.09417,-1.52452,0.993546,1.53332,-0.920776,0.590553,1.69135,-1.12093,3.31823,-2.08442,-1.51982,1.96904,-2.11061,-1.53221,107,4,2.88358,3,5.89665
8.95752,-1.49255,4.9574,1.19475,-0.481644,4.11481,1.05853,-0.506931,4.6996,8.95752,1.64904,5.07134,11.5849,1.30856,5.03987,10.6985,1.36171,5.08381,0.577277,-1.80015,4.60595,6.00297,1.30687,5.15341,1.05775,0.0456294,4.01423,4.71601,1.43153,4.98277,0.603265,0.113905,3.80371,0.457747,-0.0444025,4.23184,2.75448,1.41051,4.99461,1.963,1.46103,4.96517,196,7,2.16961,5,11.9676
16.8404,-2.50038,-2.21843,13.2625,-2.30932,-2.31016,8.64676,-2.21489,-2.29938,16.8404,0.641216,-0.170355,12.8801,0.595661,-0.190295,8.54727,0.57945,-0.209491,5.92647,-2.27502,-2.25439,0.400804,-0.255931,-0.161717,2.75413,-2.0852,-2.37887,8.2837,0.615338,-0.208371,1.72724,-2.09123,-2.3648,1.02697,-2.07505,-2.40202,3.39917,0.628013,-0.230331,4.885,0.606518,-0.193012,382,10,14.8695,27,19.5871
5.20223,-1.27645,-1.38787,5.60316,-1.30511,-1.05936,4.81273,-1.40731,-1.24735,5.20223,1.86514,-1.12994,3.56244,1.6841,-1.78866,2.38076,1.54412,-2.06153,0.241225,-2.57994,-2.0705,1.48589,1.99227,-1.83804,4.72443,-1.36023,-1.1539,1.22453,0.990478,-2.04475,2.17056,-1.36267,-1.21292,2.55389,-1.35815,-1.10138,0.798149,0.909954,-1.96426,0.43374,1.13904,-2.1637,222,9,7.43354,7,3.54045
4.01776,1.44074,0.645643,3.68143,1.08047,0.659338,2.51933,0.948685,0.712561,4.01776,-1.70085,-1.56375,4.44389,-1.81575,-1.45854,2.51673,-1.83695,-1.88597,0.677589,1.36963,-0.239536,0.819835,-0.988614,-1.35902,1.92095,0.804045,0.950982,2.0682,-2.13889,-1.87939,0.93335,0.848402,1.07521,0.989381,0.762201,0.820848,1.29903,-2.09872,-1.81753,0.771983,-2.20652,-1.97271,125,4,2.19957,4,3.06971
4.2387,-1.24971,-0.544406,4.59832,-1.22434,-0.418651,2.8437,-1.20819,-0.549101,4.2387,1.89189,1.33825,4.87391,1.16723,1.25599,2.81303,1.12627,1.06002,1.22157,-0.778201,-0.0659673,1.68199,1.03175,1.25451,1.80658,-1.49393,-0.781705,1.14957,1.26481,0.694236,0.837386,-1.3527,-0.750425,0.984611,-1.61393,-0.79772,0.536956,1.2154,0.908739,0.613838,1.30803,0.47958,465,8,5.77105,15,7.94753
4.96169,-2.03388,1.95444,2.02452,-2.93049,2.2522,2.40546,-2.4172,2.1219,4.96169,1.10771,-1.06789,3.23437,0.858301,-1.46825,3.10276,0.72897,-1.76677,0.935057,3.09753,2.15988,1.11449,1.25122,-1.24664,1.851,-2.05846,1.87539,2.20798,0.474442,-1.87576,0.799134,-2.18055,1.91393,1.06229,-1.96671,1.83577,1.01947,0.517697,-1.75717,1.19028,0.437397,-1.96636,99,6,4.34174,3,2.23791
10.2488,-3.03725,-0.0228568,7.18524,-3.08426,-0.287669,4.64415,-3.08231,-0.430414,10.2488,0.104339,3.91833,7.74,-0.677112,3.72287,9.54951,-0.612053,3.72612,2.81758,-3.09262,-0.598611,4.9366,-0.693507,3.60386,1.82695,-3.06641,-0.148345,4.64668,-0.525503,3.83499,0.842522,-2.93477,-0.112105,0.997864,3.10573,-0.176822,2.79778,-0.489613,3.81547,1.85342,-0.579696,3.86139,216,9,5.76029,9,11.7015
5.69195,1.46671,0.518851,5.28613,1.57412,0.380174,4.18421,1.56749,0.463172,5.69195,-1.67488,1.03644,5.76142,-1.86876,1.14922,5.3246,-1.8961,1.17492,0.614823,0.644973,0.213472,1.91037,-2.12055,0.829315,3.84433,1.69533,0.470398,3.48816,-1.7739,1.31467,1.59673,1.74276,0.442659,2.25068,1.66168,0.489283,1.35448,-1.76882,1.3577,2.13371,-1.77713,1.28648,199,7,5.08352,5,6.22209
7.99536,1.70424,-1.46145,9.58104,1.71729,-1.36233,7.17113,1.73017,-1.42096,7.99536,-1.43735,-0.00608112,5.86071,-1.53106,0.287866,3.75599,-1.4526,0.52916,3.54445,1.91519,-1.343,1.18121,-1.24883,1.00983,3.7444,1.55513,-1.46348,2.61019,-1.5443,0.255964,2.00233,1.49617,-1.48591,1.74953,1.62262,-1.43331,1.37361,-1.56507,0.339908,1.2372,-1.52123,0.160553,450,12,13.0543,15,10.5397
5.35905,1.06168,4.94985,6.66962,0.743342,4.95957,5.47433,0.668032,4.95524,5.35905,-2.07991,4.39084,3.98062,-1.76601,3.81217,1.84133,-1.79656,4.00997,1.51673,0.565548,4.46913,0.291702,1.02353,3.39948,3.9686,0.70714,5.0901,2.12009,-1.84005,3.7793,2.02734,0.69554,5.03144,1.94153,0.719253,5.14775,0.793657,-1.85006,3.88195,1.3265,-1.83406,3.71239,206,7,6.99075,6,4.09105
4.6991,1.54707,1.45706,6.75976,1.51856,1.35267,4.59686,1.58668,1.38312,4.6991,-1.59452,1.63761,2.9552,-1.47591,1.85883,2.00027,-1.31473,2.40862,2.42998,1.3094,1.30523,0.450095,0.118229,2.70025,2.35557,1.87296,1.39015,1.98903,-1.54079,2.06246,1.37395,1.8969,1.43306,0.982559,1.83949,1.3264,1.04993,-1.65828,2.01045,0.954315,-1.41147,2.10207,235,9,7.94615,4,2.73916
4.041,0.134073,-4.10274,4.25778,0.533978,-3.90156,2.58917,0.490698,-4.15939,4.041,-3.00752,-4.86246,2.16719,2.92761,-5.74255,3.49317,3.06114,-5.82853,1.28463,0.276167,-3.46609,2.52984,2.92777,-5.77208,1.36173,0.692908,-4.51702,1.04162,-2.89318,-5.88506,0.753687,0.704582,-4.60321,0.608159,0.678442,-4.39854,0.52043,-3.11635,-5.88368,0.546381,-2.68077,-5.83924,204,5,2.19141,4,5.60477
7.84933,1.18224,-1.10551,7.37966,1.09785,-0.917704,6.07954,1.22707,-0.997958,7.84933,-1.95935,3.75696,6.90464,-1.76394,3.91378,3.56822,-1.93864,4.29365,1.90997,1.56374,-0.806485,1.83663,-1.91883,3.81093,4.32309,1.0806,-1.04887,1.73234,-1.95964,4.63411,1.60495,1.08698,-1.06949,2.71819,1.07683,-1.03652,1.01983,-1.98017,4.50052,0.713035,-1.93027,4.79804,75,7,8.62197,6,10.0914
5.10826,1.04665,6.22389,4.10231,0.860637,6.50066,1.9762,1.01217,6.51898,5.10826,-2.09494,4.34915,2.1857,-2.06127,4.10168,2.9094,-2.40249,3.85207,0.438279,-0.542455,5.72106,1.73702,-2.72812,3.8435,2.01729,1.23115,6.3932,1.38044,-1.98821,3.70143,1.19891,1.20976,6.41384,0.819051,1.26246,6.36134,0.813494,-2.11241,3.66399,0.582002,-1.81418,3.72664,220,4,3.51587,4,3.17477
4.1602,-1.24904,-4.11885,4.11037,-1.37632,-4.04095,2.85026,-1.40623,-4.32514,4.1602,1.89255,-2.45608,3.55677,1.80172,-2.74525,3.02772,1.7411,-2.80124,0.741096,-2.31557,-3.83529,1.47814,2.11159,-2.92614,2.4654,-1.16674,-4.29673,1.7345,1.42743,-2.55416,1.4143,-1.12603,-4.28985,1.05384,-1.22139,-4.30331,0.812044,1.30163,-2.48205,0.934447,1.53667,-2.60087,95,5,3.6204,6,4.41375
4.90126,3.08946,-3.33463,5.32435,-3.07467,-3.12086,4.36109,-3.11705,-3.06223,4.90126,-0.0521322,-3.2964,2.95727,-0.169732,-3.68514,3.40457,-0.0171774,-3.91826,2.78449,3.00674,-2.8601,1.3423,-0.095936,-3.27802,1.67139,-2.84946,-3.28432,2.06913,0.0338846,-4.18336,0.916429,-2.80465,-3.35141,0.756993,-2.9037,-3.19366,0.9655,0.0162895,-4.09048,1.10391,0.0492734,-4.25784,254,5,2.32273,5,5.6976
4.72623,-2.92944,-0.572895,3.1974,2.51169,-0.499049,2.85729,2.21451,-0.838498,4.72623,0.212152,2.38965,6.35344,-0.284446,2.06453,3.41541,-0.332352,2.34292,0.549819,-3.04434,-0.190578,0.593839,-1.11843,1.62128,2.61411,2.03384,-0.87244,3.02511,-0.193,2.37814,1.20771,2.08825,-0.805532,1.40972,1.98722,-0.925776,1.72518,-0.136793,2.39203,1.30626,-0.267262,2.35464,333,11,5.22618,10,6.9021
5.56528,0.198833,1.16028,5.62917,0.0290263,1.09189,3.87213,-0.16918,1.00397,5.56528,-2.94276,-0.294564,5.17137,-2.18708,-0.450562,3.22872,-2.31188,-0.474318,1.84285,-0.416075,0.643003,0.663012,-1.30041,-0.482875,2.13324,0.0435465,1.22203,2.9313,-2.5048,-0.416588,0.821827,-0.0608714,1.22024,1.31868,0.108549,1.21852,1.78467,-2.48479,-0.384241,1.14754,-2.53591,-0.465773,334,14,10.0035,10,7.7548
4.54811,1.21001,4.82522,3.42693,0.905141,4.57374,3.23767,0.926847,4.44869,4.54811,-1.93159,6.07666,4.56827,-2.22654,6.18375,2.86726,-2.18001,6.1557,0.821204,1.7837,4.3985,0.278705,-0.896903,7.05792,2.77035,0.700895,4.32857,2.80096,-2.27557,5.90517,1.73079,0.721295,4.30758,1.04051,0.666956,4.36163,1.02174,-2.27627,5.92887,1.77922,-2.27516,5.8913,205,5,3.3933,4,3.62554
4.38692,-2.4924,-3.95953,5.14287,-2.04506,-3.58358,4.51936,-2.11777,-3.56532,4.38692,0.649189,-4.38997,3.91544,0.320689,-4.59694,3.13234,0.413151,-4.71222,2.83866,-2.10346,-3.2942,0.309431,1.62185,-5.51707,1.68148,-2.14194,-3.90223,3.03655,0.317712,-4.49367,0.957782,-2.12916,-3.75365,0.723879,-2.15884,-4.06983,1.78486,0.342587,-4.51965,1.25303,0.282276,-4.45435,366,7,5.68343,7,5.11808
4.45037,2.67371,-1.53314,2.60876,2.52087,-1.38145,2.1003,2.48989,-1.30832,4.45037,-0.467885,-2.08257,5.75161,-0.497149,-1.88992,4.9532,-0.280614,-2.02078,0.438566,2.49914,0.136867,0.908555,0.384261,-1.79222,1.66176,2.48745,-1.53116,4.27508,-0.412111,-2.01232,0.983784,2.44303,-1.54734,0.68035,2.55169,-1.50407,1.71142,-0.375385,-2.05055,2.56559,-0.436607,-1.98527,90,3,1.69887,5,6.94069
4.46854,-2.32156,-3.81529,3.94081,-1.93739,-3.69684,3.26642,-1.88657,-3.72026,4.46854,0.820031,-4.74046,4.72573,0.473888,-4.73252,3.55499,0.487731,-5.03193,1.09197,-1.51599,-3.06598,2.22471,0.562942,-4.66506,2.28309,-2.06066,-3.8877,1.34699,0.363306,-5.43393,1.30656,-2.10914,-3.92842,0.980108,-1.996,-3.82683,0.514682,0.390057,-5.66367,0.832603,0.34677,-5.25957,192,7,3.025,5,6.94261
6.52766,2.9332,-2.17677,3.23012,-2.68801,-1.58938,3.35047,-2.43019,-1.51512,6.52766,-0.208389,-3.28528,9.73482,0.0157565,-3.1004,6.08529,0.0217196,-3.00106,2.55063,-2.43854,-1.48187,0.449103,0.550464,-2.29235,0.800211,-2.40357,-1.61447,5.70201,-0.0180224,-3.02926,0.498743,-2.40771,-1.63556,0.301479,-2.39671,-1.5786,3.18669,-0.054671,-3.02435,2.52017,0.0283248,-3.03352,644,18,9.2695,20,19.4364
5.71398,-1.51593,0.965506,5.68843,-2.33375,1.6028,1.99858,-2.19246,1.51688,5.71398,1.62566,-1.86323,5.369,2.16749,-1.92178,4.56118,2.13328,-1.93627,0.806016,-1.26396,1.52206,2.02618,2.07052,-1.52473,1.64744,-2.595,1.22989,2.54217,2.18329,-2.1754,0.92759,-2.71528,1.15607,0.735021,-2.443,1.30068,1.14745,2.16775,-2.27962,1.39497,2.19606,-2.08076,443,14,6.65843,16,10.67
4.02196,-2.02585,2.76762,4.06074,-1.22058,2.8945,3.20887,-1.11546,2.80054,4.02196,1.11574,4.26721,3.62543,0.991676,4.32597,4.7162,0.928618,4.53101,0.994354,-0.37389,2.61734,1.07737,0.58682,3.97559,2.56512,-1.38038,2.7272,3.71872,1.02588,4.62814,1.59732,-1.35542,2.7082,0.969115,-1.42154,2.75645,2.27284,1.03875,4.58803,1.44637,1.00566,4.68777,348,12,5.34979,8,7.71697
14.1432,2.54777,2.12675,11.8618,3.00773,2.04399,3.29102,-1.19216,2.42758,14.1432,-0.593827,3.51793,13.8041,-0.415047,3.45498,4.66427,-1.22593,1.55758,2.1106,-0.916902,2.2993,2.50146,-1.08022,1.68948,1.38432,-1.61943,2.46559,2.21924,-1.39032,1.35951,0.73846,-1.72062,2.32436,0.653908,-1.5051,2.59389,1.13759,-1.28851,1.44152,1.09367,-1.49624,1.25699,586,21,12.604,12,8.03795
9.07667,2.82964,0.796272,5.55976,3.06347,1.26889,5.92653,3.06226,1.36221,9.07667,-0.311955,-1.26215,6.79651,0.170334,-1.48811,5.40757,0.133532,-1.44287,3.81737,-3.09138,1.30101,2.39696,0.36502,-1.20733,2.1972,2.83589,1.42864,3.12334,-0.0434599,-1.56671,1.12203,2.89078,1.32143,1.07862,2.77879,1.52766,1.82151,-0.0818208,-1.58537,1.30505,0.0100943,-1.53781,107,2,2.20065,5,7.84763
4.78041,-1.49806,4.22575,9.37999,-1.38506,3.79369,5.13267,-1.24324,3.93559,4.78041,1.64353,3.40299,2.49853,1.12636,3.10914,3.41672,1.26409,3.06507,0.661071,-1.04814,4.61957,2.42216,1.12209,3.03339,4.48597,-1.27182,3.77561,1.07505,1.58862,3.06076,2.41208,-1.29883,3.724,2.07579,-1.24042,3.83155,0.46972,1.72537,2.98592,0.613073,1.48398,3.10257,256,10,10.0127,9,5.47844
4.59809,-0.571869,2.32837,4.02082,-0.423325,2.64351,3.15946,-0.34813,3.01964,4.59809,2.56972,1.41731,2.57704,2.95308,0.871985,3.16334,2.93379,0.895798,1.30248,0.211584,2.73416,2.25655,2.79218,0.656984,2.16893,-0.672636,3.02574,0.982433,-3.01927,1.28344,1.2076,-0.748866,2.95334,0.969202,-0.577603,3.10173,0.540868,3.03134,1.18458,0.472856,-2.75248,1.33406,299,7,5.79408,3,3.9643
4.08472,2.31989,0.836391,4.98681,1.87136,0.673864,2.90719,1.81684,0.776518,4.08472,-0.821703,1.46075,3.67697,-0.528084,1.55822,2.69788,-0.492198,1.72198,0.820323,2.3073,0.0244177,2.08661,-0.498464,1.39294,2.21749,1.6417,0.960026,0.611449,-0.470813,2.40669,0.821741,1.67335,1.00226,1.39641,1.62308,0.934177,0.146834,-0.531586,3.0836,0.464972,-0.451632,2.04415,343,9,4.90358,6,4.22975
5.21454,2.98633,-0.550911,7.0179,-2.67288,-0.100728,4.34182,-2.64153,-0.283639,5.21454,-0.155266,-0.594443,5.0386,-0.865474,-0.319303,4.9293,-0.787679,-0.0663338,3.24181,-2.60739,-0.318985,0.215858,-1.21769,-1.38,1.10744,-2.7416,-0.176406,4.73395,-0.768669,0.0157648,0.648673,-2.64325,-0.294045,0.466276,-2.87864,-0.00616585,2.17996,-0.773338,-0.0281464,2.55403,-0.764684,0.0532238,127,6,7.09653,5,5.77497
4.73423,2.11837,-6.52335,3.88431,1.89905,-6.47393,2.13743,1.93152,-6.67994,4.73423,-1.02323,-6.65129,5.37192,-0.827851,-6.63097,4.14702,-0.863258,-6.59882,0.420129,2.27604,-7.5954,2.97235,-0.973688,-6.45668,1.74776,1.85024,-6.20593,1.23694,-0.595237,-6.8363,0.732404,1.99106,-6.25812,1.02776,1.75005,-6.15437,0.736116,-0.690436,-6.6497,0.508988,-0.457327,-7.04343,182,5,3.13834,5,5.47581
4.55519,3.09386,-0.710315,3.11448,2.51915,-0.52291,2.25984,2.82756,-0.858509,4.55519,-0.0477317,-1.21788,4.58846,0.105115,-1.25409,3.16113,-0.11863,-1.51801,1.7813,2.9316,-0.849812,0.916159,-0.908891,-1.47676,0.522045,2.46533,-0.82985,2.5993,0.134503,-1.40266,0.173652,2.03401,-0.910497,0.371461,2.66203,-0.746556,0.979901,0.0992718,-1.41592,1.62038,0.155806,-1.39403,120,4,2.84444,6,4.38182
4.22839,-0.420949,-2.05776,6.70621,-0.942111,-2.09248,3.31966,-1.01137,-2.29122,4.22839,2.72064,-2.92538,1.22555,-2.71784,-3.1032,2.54378,2.9198,-2.44669,0.979118,-1.46615,-1.63286,1.89201,2.78932,-2.04376,2.47767,-0.836903,-2.42079,0.71178,-3.01024,-3.03693,1.12493,-0.77539,-2.34813,1.35663,-0.887899,-2.47466,0.472203,-3.09398,-2.72123,0.244444,-2.84794,-3.44505,119,6,5.67055,3,2.19967
4.32651,-2.90349,-5.33053,4.48008,-2.72482,-5.39483,3.23494,-2.69562,-5.59067,4.32651,0.238107,-1.40629,1.8754,0.263881,-0.964065,1.18014,0.444524,-0.537645,0.271885,1.7378,-5.3276,1.04822,0.236637,0.124253,3.32011,-2.61681,-5.4979,0.26584,1.39521,-1.81674,1.32355,-2.66901,-5.49416,1.99956,-2.58227,-5.49887,0.135261,1.32723,-2.14263,0.131214,1.46529,-1.31856,77,4,4.53069,3,1.50304
4.23481,-0.221715,-0.0875035,1.60567,-0.562409,-0.137979,2.87815,-0.335379,-0.0585742,4.23481,2.91988,-1.54727,5.45461,3.09219,-1.22819,3.72668,2.82078,-1.46784,2.13755,-0.360751,-0.216775,0.401496,2.75498,-2.48164,0.74327,-0.262357,0.391304,3.32616,2.82872,-1.24116,0.352786,-0.0090031,0.643368,0.411363,-0.479008,0.134192,1.5752,2.88969,-1.30573,1.75651,2.77405,-1.17727,253,8,4.56562,6,5.36552
4.27273,-1.44966,-0.905827,2.99388,-0.855021,-1.17844,4.98587,-0.898739,-1.03275,4.27273,1.69193,2.06545,3.91651,2.02073,2.06472,2.12643,1.71608,2.48404,0.825813,-0.168724,-0.922823,1.57473,1.74144,2.46209,4.40506,-1.02409,-1.0092,0.553652,1.64388,2.54072,2.45186,-1.04038,-0.964693,1.95394,-1.00364,-1.0627,0.217254,1.43683,2.42898,0.34395,1.7741,2.58488,207,7,5.81834,9,5.12195
5.153,-2.72235,1.36832,6.06412,-3.05391,1.58396,2.4282,3.05917,1.69198,5.153,0.419242,1.67146,5.26344,0.891722,1.66612,2.84563,1.05916,1.94959,1.37751,2.5795,1.64282,1.45053,0.913522,1.33975,1.36341,-2.73897,1.51202,1.42608,1.20731,2.32397,0.775126,-2.81193,1.57319,0.593044,-2.64354,1.41868,0.72734,1.23503,2.16138,0.699312,1.17848,2.46871,387,11,6.55845,12,5.12647
