cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
2.42566,-3.11739,-0.092753,-0.0789191,2.45764,-2.84146,-0.229272,-0.196159,1.94377,-2.92062,-0.0857695,-0.0619279,2.42566,0.0242032,-2.20948,-2.05209,3.36643,0.415263,-1.88763,-1.8015,2.31882,0.493481,-2.22813,-1.98606,1.93942,3.08956,0.0237384,0.0236772,0.326192,2.74601,-1.64392,-1.56639,2.53704,0.393481,-2.06332,-2.04534,0.528444,-1.49449,-0.392822,-0.290389,71,3,0.655704,3,2.78186
2.52798,2.1858,3.54255,3.39202,2.47169,2.43394,3.24966,3.09343,1.71307,2.56388,3.83904,3.44876,2.52798,-0.955796,3.41541,3.26497,2.5282,-1.17686,3.7311,3.58051,1.89796,-0.78607,3.87686,3.53942,0.364305,-0.351484,3.76565,3.69725,2.01991,-0.858987,3.69437,3.69199,0.187741,1.45474,4.01378,2.98167,2.06971,2.60337,3.43036,3.40275,63,2,2.16855,2,2.38422
6.69731,2.45109,1.54614,1.52384,8.60103,2.61373,1.3241,1.31113,5.7653,2.60117,1.40898,1.36507,6.69731,-0.6905,0.276327,0.269806,2.6252,-0.746054,0.676785,0.597357,2.24099,-0.820864,0.375775,0.291544,3.33249,2.66686,1.60641,1.6056,1.62097,-1.20297,-0.034413,-0.0342862,0.953087,-0.133932,0.854997,0.775143,2.44978,2.51175,1.06194,1.04635,281,5,8.28299,6,4.33035
3.84775,1.87129,-1.86618,-1.79898,4.84781,2.18484,-2.28143,-2.2367,2.91289,2.04917,-2.24261,-2.0754,3.84775,-1.2703,-3.86597,-3.7953,3.4073,-1.97072,-3.9334,-3.8449,2.91778,-1.89524,-3.88959,-3.7185,1.44237,1.6945,-1.61347,-1.60917,1.51398,-1.55767,-3.2777,-3.27348,1.57139,-2.22001,-4.17821,-4.13117,1.63872,2.35981,-2.51683,-2.47398,101,6,3.8489,5,3.93865
1.09097,2.13776,0.787456,0.49241,1.86546,2.4146,0.279899,0.219228,1.89618,2.43713,0.689562,0.509239,1.09097,-1.00383,-2.28295,-1.77117,0.356336,0.350988,-2.90894,-1.49298,0.683794,-0.199507,-2.93802,-1.89186,0.60376,2.57589,-0.609644,-0.595617,0.579188,-2.20035,-2.59276,-2.56486,1.06455,0.317784,-1.62103,-1.53163,1.3009,2.37289,1.13067,1.07674,91,2,1.57625,1,0.263148
1.89129,1.13634,-2.37063,-2.13204,1.73659,0.93398,-2.45495,-2.18168,1.55937,1.05618,-2.98956,-2.54917,1.89129,-2.00525,3.32032,3.07715,2.15481,-2.67611,3.19133,2.99458,1.54227,-2.98046,3.15944,2.71156,1.27987,0.893368,-2.01548,-2.00978,0.3192,-1.54627,4.12115,4.03372,1.53179,3.09479,2.39133,2.34278,0.361809,1.66682,-4.08419,-3.55899,124,1,0.0814673,1,0.222206
4.16451,-0.664655,4.30171,4.24074,4.03207,-0.550362,4.19324,4.12846,1.36365,-0.648091,4.53214,4.00517,4.16451,2.47694,5.25384,5.19285,3.74472,2.38627,5.41434,5.33994,2.52009,2.33558,5.32415,5.10581,0.714567,-1.161,4.96074,4.94202,1.01636,1.47481,4.89244,4.8831,2.01112,2.72889,5.24608,5.21682,0.819809,-0.206123,3.40996,3.25565,387,10,4.65839,7,5.65186
2.80794,1.07054,0.261383,0.231121,2.75433,1.54564,0.254069,0.223665,1.71773,1.47071,0.743459,0.5267,2.80794,-2.07105,-0.107445,-0.094811,3.38011,-2.48503,-0.227303,-0.208053,1.71633,-2.49082,-0.915139,-0.660781,0.635165,3.0187,0.479013,0.46861,1.15472,-1.85545,-1.09442,-1.08863,1.04352,3.07591,-0.253822,-0.229883,1.81777,1.11385,0.564726,0.546765,85,3,2.95987,4,2.73402
2.14991,-1.28944,-1.61683,-1.4365,2.37034,-2.04149,-1.48861,-1.33909,1.4285,-1.91059,-2.08654,-1.61404,2.14991,1.85216,-0.375389,-0.310147,2.91326,1.93115,-0.740097,-0.668759,1.79294,1.68635,-0.638626,-0.45722,0.41653,1.55205,-1.90609,-1.8553,1.20848,2.14243,0.0571412,0.0567643,0.885738,1.04171,-1.1726,-1.06351,1.82848,-1.83864,-1.58985,-1.55757,84,1,1.82848,2,1.1176
2.08643,0.411702,-5.92708,-5.71876,1.56228,0.584052,-5.91018,-5.58354,1.01781,0.639714,-6.02303,-5.28715,2.08643,-2.72989,-5.6702,-5.46189,2.83801,-2.86737,-5.71807,-5.5949,0.982544,-2.984,-6.78536,-6.02208,0.427764,0.342192,-3.94496,-3.89441,0.762127,-2.92815,-5.11863,-5.10213,0.225652,3.10952,-8.09811,-7.22035,0.621621,0.842837,-6.46209,-6.21758,77,1,0.621621,0,0
2.83448,-0.44464,-3.4052,-3.28206,2.64497,-0.164852,-3.39834,-3.25927,1.48648,-0.0339672,-4.0585,-3.58626,2.83448,2.69695,-0.608105,-0.543997,3.69004,2.55184,-0.744552,-0.69735,0.944177,2.58572,-0.796149,-0.388956,1.01477,0.525286,-4.20169,-4.19232,0.537853,-2.3676,0.595007,0.577826,0.968714,2.01625,-1.02287,-0.936002,0.825906,-0.744027,-3.0976,-2.94558,63,1,1.01477,5,3.07648
2.00871,0.588179,4.73643,4.51489,2.01296,0.655129,4.64964,4.42887,1.30514,0.574219,4.18769,3.63196,2.00871,-2.55341,4.79461,4.57307,1.96836,-2.71749,4.9466,4.71769,1.54669,-2.60772,5.19863,4.74987,0.633509,0.833637,4.73625,4.71255,0.980444,-1.57715,4.68185,4.67182,1.33926,2.99671,4.86775,4.80406,0.711634,0.34383,2.9626,2.76743,82,2,0.718385,1,0.132858
1.40967,2.42735,-2.27586,-1.90889,1.07455,1.22964,-2.13549,-1.62065,1.07235,1.73717,-1.82919,-1.20167,1.40967,-0.714243,-4.2917,-3.91331,1.08751,-1.69681,-4.58537,-4.05279,1.25061,-1.37337,-5.00788,-4.42273,1.20695,2.00428,-0.762321,-0.758063,1.57214,-1.37855,-4.59259,-4.58867,0.321615,1.74289,-4.59501,-3.98984,0.331532,-0.114199,-2.6099,-2.03733,85,2,0.35532,1,1.57214
1.26397,-1.18033,-6.42224,-5.98278,0.436324,-0.109665,-7.1555,-5.88006,1.30447,-0.223274,-6.78187,-6.22533,1.26397,1.96127,-5.30481,-4.86537,1.69724,1.72478,-5.30326,-5.01467,1.40575,1.79108,-5.22677,-4.71923,0.44038,-2.95135,-5.96803,-5.92018,1.12952,1.28325,-4.21464,-4.20706,0.690702,2.71049,-5.59209,-5.38576,1.71688,-0.120022,-6.34511,-6.30539,186,1,1.71688,1,0.0317171
1.78727,1.55754,-3.16261,-2.89726,2.36495,0.791389,-3.26339,-3.09493,1.28822,0.487768,-3.51599,-2.95284,1.78727,-1.58406,-4.85265,-4.5861,2.07029,-0.796274,-4.89974,-4.68879,1.81592,-1.34937,-4.90829,-4.5483,1.24209,0.838594,-3.41264,-3.40638,0.428006,-0.265965,-3.47634,-3.42591,1.65915,-1.57932,-4.94069,-4.89828,0.443906,-0.805102,-2.55149,-2.15635,81,1,1.24209,3,2.38531
1.17398,-2.22215,-3.2523,-2.77076,3.12845,-2.66691,-2.79125,-2.68865,2.51752,-2.58997,-3.12293,-2.90528,1.17398,0.919444,-1.78311,-1.34131,0.871154,1.88672,-2.402,-1.73655,0.79868,1.99587,-2.2299,-1.35494,1.90678,-2.80336,-3.23754,-3.23488,0.857879,0.628046,-1.40909,-1.39751,1.04767,2.92656,-1.41101,-1.32299,0.76861,-2.03681,-2.42015,-2.25067,62,1,1.90678,1,0.620419
1.84486,2.23465,-1.23574,-1.03009,2.09126,3.0956,-1.02958,-0.876036,1.86561,3.07632,-0.951554,-0.716377,1.84486,-0.906938,-2.25201,-2.00543,2.16773,-1.37572,-2.11525,-1.92642,1.99198,-1.41277,-2.54993,-2.24051,1.75615,-3.0293,-1.01435,-1.01194,0.739002,-2.52102,-2.72848,-2.71111,1.78896,-1.0341,-2.07948,-2.04395,0.339128,1.92161,0.139386,0.0790956,77,1,0.060107,1,1.78896
3.27611,-0.496566,-3.21147,-3.11665,1.93887,0.289763,-3.89846,-3.66417,0.918521,-0.0950595,-5.13297,-4.31634,3.27611,2.64503,-1.68295,-1.59472,5.21563,2.25926,-1.99293,-1.9547,3.71977,2.08763,-1.90346,-1.79678,0.738479,1.02786,-4.99869,-4.98114,3.34701,2.08442,-1.6572,-1.6564,0.372936,2.11649,-3.00189,-2.49995,0.895291,-0.933338,-3.94506,-3.81243,215,4,1.16784,3,3.62906
2.51828,-2.97169,3.81508,3.66343,1.34195,-2.7905,3.96462,3.55973,1.18286,3.11062,4.17455,3.55082,2.51828,0.169907,4.99694,4.84514,1.8372,-0.176036,4.90838,4.65302,1.35114,-0.368028,5.37997,4.84679,1.1402,3.03809,4.13589,4.12846,0.636559,-0.171964,3.78723,3.76378,0.737279,-0.537029,5.88503,5.69981,0.0944038,-2.10659,4.08042,2.41587,102,2,1.52191,1,0.737279
0.809955,-2.06429,-0.325337,-0.156676,1.65272,-1.25573,0.184125,0.136689,0.614146,-1.51864,-1.53957,-0.649128,0.809955,1.0773,2.56429,1.83974,0.571772,-2.15472,3.39258,2.36795,0.640754,-0.955579,3.72646,2.60724,0.65848,0.635442,-1.01732,-1.0005,0.539125,-1.85744,3.74555,3.71315,0.522269,-0.0117635,1.99952,1.69601,1.12082,-2.03114,-0.492297,-0.453269,93,2,0.221832,0,0
0.644156,-1.33699,-6.62369,-5.69379,1.27635,-1.24224,-5.96598,-5.5322,0.941423,-0.931809,-6.6832,-5.88616,0.644156,1.8046,-4.20039,-3.2717,0.445668,3.0475,-4.50054,-3.24599,0.349692,3.08137,-4.43235,-2.74517,1.38621,-0.751408,-5.88265,-5.87761,0.856862,-2.13754,-2.37105,-2.35818,0.752174,1.42271,-3.29772,-3.1192,0.490096,2.74206,-6.2535,-5.90327,33,0,0,0,0
2.53195,0.683502,1.54787,1.41232,2.04091,0.937919,2.14408,1.93537,4.13441,0.660331,1.96602,1.87731,2.53195,-2.45809,0.355978,0.307889,2.45043,-2.88567,0.511502,0.441088,1.34592,-2.65536,-0.309913,-0.183259,1.16987,1.19226,2.29251,2.28558,0.518478,-0.647364,-0.594291,-0.575881,1.6344,-2.94686,-0.0594612,-0.056924,3.18199,0.472762,1.73552,1.72435,111,5,4.71123,3,2.02086
2.02353,2.9956,-2.45459,-2.23963,1.07037,2.78798,-2.7945,-2.25849,0.958888,2.90559,-3.98968,-3.20851,2.02353,-0.145992,-0.236833,-0.190883,3.64213,-0.0288205,-0.497781,-0.462818,1.89425,-0.164248,-0.30313,-0.217616,0.011307,1.58737,-8.12352,-5.60711,0.656075,1.2113,0.091691,0.0896895,1.88053,-0.513557,-0.335731,-0.325105,0.956125,2.91704,-2.6643,-2.54742,62,1,0.372769,2,2.14442
1.35815,1.23279,-1.79618,-1.42869,1.73135,1.60523,-1.81801,-1.55677,1.37514,1.88461,-2.61232,-2.10028,1.35815,-1.9088,-4.32188,-3.92339,1.39708,-1.5956,-4.27196,-3.88881,0.954301,-0.965437,-5.406,-4.61981,1.37924,1.82058,-1.67095,-1.6662,0.391235,-3.04485,-5.77369,-5.71379,1.19473,-0.675369,-4.28457,-4.20578,0.0882611,-2.81326,-4.87582,-3.14032,71,3,0.852953,1,0.0692527
3.10993,-2.95094,5.40313,5.29856,2.65518,-2.62998,5.66125,5.52276,3.25267,-2.77484,5.91417,5.77207,3.10993,0.190655,5.92849,5.82392,2.01432,0.680932,6.11589,5.8953,0.789948,0.421062,6.56518,5.6237,1.54684,-2.79988,5.24732,5.24327,0.512354,0.69685,4.41809,4.38231,0.328097,-0.0181534,7.36505,6.77357,1.70675,-2.75215,6.27919,6.23902,232,5,4.93214,2,0.255431
2.93227,-2.8832,4.09513,3.97898,1.89627,-2.80039,4.33675,4.09388,1.28755,-2.96366,4.22591,3.66101,2.93227,0.258389,5.41101,5.29479,4.85779,0.458305,5.27599,5.23046,2.5637,0.34671,5.53538,5.32304,0.629922,2.4871,4.63471,4.61076,2.27937,0.504571,5.53349,5.53162,0.475564,-0.506639,5.03599,4.67042,0.981205,-2.46893,3.16584,3.05346,99,1,0.148053,5,4.4038
2.28095,2.24744,-3.83973,-3.66023,1.97047,3.02061,-3.94567,-3.71734,0.855579,2.6764,-5.0691,-4.19462,2.28095,-0.894151,-1.01167,-0.879269,2.97803,-1.24342,-1.08422,-0.996302,2.60988,-1.20873,-0.933907,-0.790345,0.12132,-1.53486,-6.71903,-6.29749,2.16026,-1.54441,-0.749341,-0.74802,0.911861,-0.313445,-0.972182,-0.878619,0.920036,2.56049,-3.65649,-3.53016,78,2,0.500375,2,2.28992
2.42946,1.03175,5.68996,5.52848,1.9225,0.815287,5.90826,5.67053,1.2031,0.779804,6.36254,5.75027,2.42946,-2.10984,3.71674,3.55548,2.80007,-2.00347,3.74323,3.61724,1.8582,-2.04672,3.73721,3.38941,0.750258,-0.708515,5.86139,5.84437,1.54041,-1.84319,2.97708,2.97302,0.468133,-2.77434,4.6262,4.25246,1.36441,1.35979,5.76224,5.70073,38,1,0.810454,0,0
5.55685,2.16556,-2.83756,-2.80264,5.78125,2.63549,-2.73712,-2.70482,5.56186,2.65064,-2.84131,-2.78842,5.55685,-0.976035,-0.62098,-0.601812,6.71565,-1.51948,-0.672041,-0.657883,5.59218,-1.52835,-0.648006,-0.618471,3.06878,2.80597,-3.01705,-3.01602,1.47401,-1.02773,-0.793849,-0.790905,4.35687,-1.69145,-0.563237,-0.559989,2.57418,2.46515,-2.54034,-2.52251,80,2,5.64296,2,5.83089
3.56625,0.353391,-4.92533,-4.8439,3.23135,-0.210455,-4.93307,-4.83551,1.98273,-0.326878,-5.15247,-4.83563,3.56625,-2.7882,-7.13929,-7.05784,3.17391,-2.9406,-7.14987,-7.04907,2.97243,-2.9033,-7.08574,-6.91979,1.72068,-0.45202,-4.47606,-4.47278,1.2647,-2.34682,-7.32147,-7.31541,2.01265,3.04155,-6.70222,-6.673,0.349327,0.335259,-6.3067,-5.75786,152,4,2.31394,5,2.00512
2.69943,0.504649,3.86033,3.72592,3.77152,0.855039,3.83699,3.76364,2.32113,0.849272,4.44481,4.19588,2.69943,-2.63694,2.76883,2.63549,1.48325,-3.06536,2.67025,2.32287,1.55615,-2.69172,2.70825,2.26934,1.13701,0.702977,3.52039,3.51292,0.88115,-2.40417,1.45816,1.44706,0.753804,-3.02963,3.26272,3.08489,1.20769,0.986948,4.88214,4.80489,101,4,2.90623,1,0.753804
2.04006,-2.43947,-3.73072,-3.51494,3.22264,-2.87717,-3.73928,-3.64135,2.69079,-2.81432,-3.9438,-3.74785,2.04006,0.702123,-2.39203,-2.18039,1.75457,1.16368,-2.81544,-2.54373,0.823136,2.06409,-2.63105,-1.74971,1.27802,2.8237,-4.03329,-4.02736,0.168699,-2.04101,0.213909,0.165321,0.929782,1.91454,-2.51693,-2.39457,1.83803,-2.38294,-3.59249,-3.55772,101,1,1.83803,3,1.01637
3.30174,2.74126,1.04739,0.975514,2.11435,2.35961,0.590219,0.48998,2.39465,2.08499,0.782289,0.637953,3.30174,-0.400329,1.62656,1.54034,3.2801,-0.123199,1.51179,1.4264,2.46566,-0.113363,1.84255,1.63009,2.47167,2.04382,0.554481,0.553679,2.46354,-0.198201,1.51602,1.51456,0.20904,1.40491,3.07059,2.14054,0.12633,-1.99251,2.30755,1.03716,115,6,3.4592,3,2.64807
1.59489,-1.96223,-3.67053,-3.35426,2.96803,-1.58553,-3.16233,-3.04905,1.94834,-1.65058,-3.47121,-3.14694,1.59489,1.17936,-2.40366,-2.09391,0.841506,0.138294,-2.43837,-1.74675,0.727625,0.140779,-2.27787,-1.3281,1.98394,-1.40495,-3.21689,-3.21443,0.985225,-0.103885,-1.90586,-1.89636,0.330237,2.47472,-0.751862,-0.443834,0.483019,3.11143,-3.30985,-2.95363,72,4,2.9494,4,1.77707
3.83431,2.59673,-3.58601,-3.51493,1.94839,2.50008,-4.30452,-4.07191,1.89654,2.33477,-4.75109,-4.41294,3.83431,-0.544861,-3.15117,-3.08025,3.71862,-0.501939,-3.21714,-3.14202,3.90996,-0.506081,-3.14102,-3.03896,1.96318,2.50665,-4.26386,-4.26134,0.511965,-1.09062,-2.17306,-2.13817,3.49444,-0.425147,-3.20272,-3.19287,0.337872,0.652144,-5.46601,-4.89474,108,3,2.06108,5,5.44381
3.78049,-0.242871,-3.21223,-3.13938,3.86899,-0.498234,-2.99203,-2.9224,2.82624,-0.552649,-3.179,-2.99903,3.78049,2.89872,-4.30148,-4.22841,3.59107,-3.02827,-4.39337,-4.31298,3.83428,-2.96478,-4.54949,-4.44335,1.47456,-0.596934,-2.45447,-2.45007,3.74208,-2.99937,-4.44519,-4.44449,0.160222,-2.02432,-5.6104,-4.43513,1.3547,-0.504443,-3.62382,-3.56157,405,5,2.43776,5,4.49509
2.30154,-1.15344,4.02083,3.84396,1.81289,-0.856939,3.85254,3.59209,0.77462,-0.95846,5.32669,4.36867,2.30154,1.98815,3.40731,3.23078,2.14496,1.63418,2.77245,2.57528,1.96994,1.36382,3.16616,2.84783,1.19024,-1.48765,4.32879,4.32196,0.512877,0.875962,4.04039,4.0047,1.53583,1.521,2.44013,2.39175,0.651887,1.0106,4.66371,4.4371,99,2,0.968091,4,1.11781
4.78535,-1.72526,0.00224721,0.00214434,3.58365,-2.1311,0.170086,0.157008,3.01916,-1.83135,0.161275,0.137374,4.78535,1.41633,-1.58325,-1.54034,1.63148,2.21013,-2.78154,-2.47842,1.87759,1.84876,-3.02851,-2.68763,1.92151,-1.37831,0.0954575,0.0952075,1.10202,0.989268,-2.53505,-2.52719,1.42766,2.4733,-2.86192,-2.80583,1.54121,-2.40858,0.196835,0.187564,516,16,8.66823,15,4.60833
3.50922,-1.07692,-4.16697,-4.08311,4.58612,-0.944149,-3.96741,-3.91663,3.773,-1.0215,-4.15802,-4.0488,3.50922,2.06467,-2.41086,-2.32842,2.06914,2.38403,-2.25509,-2.04958,1.33858,2.4457,-2.659,-2.12898,3.37437,-1.14803,-4.12702,-4.12617,1.03279,3.13328,-1.63946,-1.63107,0.849554,1.56442,-2.79886,-2.65464,0.602044,-0.235839,-3.97576,-3.71887,144,3,4.06043,0,0
5.10955,-2.19356,1.6794,1.64095,5.65894,-2.05349,1.75858,1.72665,4.4854,-2.01828,1.6903,1.61622,5.10955,0.948032,1.57328,1.53548,4.37087,0.779432,1.51637,1.46607,3.51172,0.809143,1.53744,1.42546,3.32828,-1.85743,1.4676,1.46681,0.261138,-1.26758,1.44434,1.33345,3.64544,0.871844,1.44099,1.43287,1.31314,-2.43627,2.02891,1.9652,75,3,4.92153,2,4.16035
1.73239,-1.08618,0.51329,0.39496,2.18072,-1.35567,0.893322,0.761983,1.43765,-1.39058,0.932585,0.615903,1.73239,2.05541,1.96782,1.70217,2.58326,2.52947,1.46963,1.34089,2.08341,2.54917,1.76645,1.49424,0.9918,-2.19184,0.151615,0.150147,0.698785,2.28937,2.49589,2.4766,1.41947,2.67597,1.01703,0.97367,1.03261,-0.62929,1.10784,1.02672,77,0,0,2,0.413069
4.65095,0.241633,5.23047,5.18099,4.65753,-0.0655355,5.27713,5.22779,4.3322,-0.00762431,5.24901,5.16402,4.65095,-2.89996,6.77521,6.72573,5.47556,-2.70048,6.62714,6.59096,3.14175,-2.57984,6.88137,6.73046,3.87898,0.113973,5.16474,5.16409,2.10205,-2.18345,6.65718,6.65498,1.45092,3.10972,6.88889,6.83412,0.673477,-0.781107,5.37871,5.1637,272,7,6.5442,7,5.9766
3.86792,-2.53515,-1.8473,-1.78088,4.36888,-2.64653,-2.4396,-2.38477,2.71547,-2.79152,-2.2677,-2.07948,3.86792,0.606441,-3.34345,-3.27358,4.68828,0.569246,-2.95644,-2.90798,4.25185,0.526339,-3.32427,-3.23654,2.16542,-2.68507,-1.78077,-1.77881,2.58842,0.799592,-3.41494,-3.41349,1.89306,0.148412,-3.03573,-3.00299,0.607561,3.10328,-3.09984,-2.84768,195,7,6.98857,8,7.15508
2.28957,0.350668,-6.82857,-6.65,2.15466,0.416612,-6.83923,-6.64164,1.15213,0.782288,-7.59298,-6.94975,2.28957,-2.79092,-6.04141,-5.86285,2.68474,-2.76857,-6.21223,-6.07639,2.25535,-2.77189,-6.16541,-5.90491,0.14567,1.27176,-9.3423,-9.01665,1.7689,-2.44847,-5.62015,-5.61705,0.806411,2.73991,-6.58753,-6.42838,1.02586,0.715476,-6.41047,-6.30631,159,1,0.109027,2,1.96716
2.10458,3.12508,-2.46909,-2.2673,2.20054,-2.74722,-2.22234,-2.03688,1.86725,-2.85367,-2.4175,-2.07934,2.10458,-0.0165158,-0.966946,-0.820701,3.34469,-0.628924,-1.0646,-0.993739,2.90675,-0.750262,-1.03377,-0.904909,1.09738,-2.52492,-2.74123,-2.73328,2.21191,-1.02448,-0.700807,-0.699606,0.981458,-0.0938315,-1.40958,-1.31076,0.9012,3.02548,-1.49924,-1.38199,56,1,1.09738,2,2.56527
2.94064,1.42087,-2.11794,-2.006,1.53187,2.0791,-3.20209,-2.8675,2.0302,1.40467,-2.8504,-2.5473,2.94064,-1.72072,-1.00434,-0.918249,3.64844,-1.71453,-1.31412,-1.24723,3.12631,-1.7546,-1.30435,-1.17574,0.883255,0.57899,-3.10619,-3.09391,1.30036,-1.92418,-0.582069,-0.579074,1.85761,-1.63618,-1.62545,-1.59395,1.57165,1.83049,-2.28647,-2.24043,201,1,0.271492,2,2.26792
2.64114,1.10066,-1.46434,-1.34056,1.20915,0.794928,-2.42437,-1.97026,1.81804,1.26262,-1.80754,-1.47461,2.64114,-2.04093,-2.61755,-2.47947,2.34337,-2.61946,-2.43442,-2.26583,2.07766,-2.76661,-2.67157,-2.37992,0.292434,-0.197649,-0.17638,-0.159332,2.22752,-2.85982,-2.34788,-2.34595,0.250281,-0.601283,-3.30497,-2.51648,1.80928,1.42396,-1.80296,-1.76901,97,3,2.37474,3,3.08095
1.76149,2.64579,3.18878,2.91736,2.3793,3.10993,2.7205,2.55489,1.4138,2.72366,3.16298,2.66212,1.76149,-0.495804,1.77088,1.51805,2.39301,-1.23228,1.67695,1.52427,1.65486,-1.32516,1.44367,1.09513,0.346567,-0.565805,3.50104,3.42604,0.442323,0.609634,0.524028,0.501624,1.85887,-1.54939,1.27524,1.24623,1.75732,2.6946,2.52842,2.49094,94,2,1.84593,2,1.8695
2.67387,-1.04446,-0.0205345,-0.0179092,2.25331,-0.106656,-0.307943,-0.257554,0.677221,0.199658,-2.05377,-1.08384,2.67387,2.09713,1.83,1.701,3.70773,1.92859,1.50524,1.43705,2.24345,1.8608,1.93356,1.68478,0.649835,1.58365,-0.340062,-0.33275,0.68587,1.36539,0.772446,0.75937,1.67214,2.05705,2.14023,2.09963,0.847025,-0.654243,-1.75317,-1.6167,72,1,0.081706,2,2.43065
2.98744,-1.83022,5.8098,5.69739,2.71405,-1.92059,5.83409,5.70082,1.96671,-2.11257,5.70185,5.38117,2.98744,1.31138,6.92408,6.81167,3.5152,1.41929,6.79473,6.71109,1.94901,1.42453,7.10814,6.78315,0.318729,-0.0516686,4.58961,4.50191,1.98896,1.29932,6.59838,6.59593,0.249567,3.09318,8.21428,7.41834,2.13534,-2.24465,5.56483,5.53879,181,8,3.20748,5,3.5083
1.96516,1.32506,3.88488,3.65559,2.11539,1.41668,4.04084,3.83733,1.4673,1.40621,4.08086,3.60063,1.96516,-1.81654,5.8849,5.65537,2.61662,-1.50002,5.48427,5.3422,1.41215,-1.55272,5.64258,5.1379,1.12877,0.913696,4.13771,4.13013,0.410042,-3.09031,4.12635,4.07157,1.45735,-1.26767,5.54523,5.49091,0.712947,2.25219,3.12059,2.92567,61,3,1.70553,2,1.5846
3.32065,1.76926,-1.79017,-1.70282,5.06236,1.76068,-1.93924,-1.89893,1.99737,1.8434,-2.01783,-1.71921,3.32065,-1.37233,-2.69533,-2.60341,2.18965,-1.68476,-2.94717,-2.75607,1.14882,-1.53433,-3.59342,-2.95009,1.089,1.262,-2.26492,-2.25695,1.31632,-1.70747,-2.57108,-2.56556,0.270693,0.614184,-4.51047,-3.77854,1.24093,2.34629,-1.33406,-1.27071,177,8,4.31125,6,2.14322
0.926592,1.33158,-1.56459,-1.01679,2.26581,1.5037,-0.680705,-0.579477,1.3663,1.63016,-0.579055,-0.35422,0.926592,-1.81002,0.251968,0.133429,0.961523,3.14003,0.242053,0.131526,0.914246,2.89948,-0.484445,-0.219914,0.373879,1.4561,1.1783,1.12493,1.16867,2.20043,-0.211939,-0.210466,0.752287,-1.83907,-0.276777,-0.232271,1.00016,1.69494,-1.12964,-1.04294,82,3,2.23163,0,0
1.84267,-1.70004,-3.09469,-2.84183,1.83312,-1.30147,-3.29219,-3.03682,1.2188,-1.20468,-4.30603,-3.7033,1.84267,1.44155,-3.41369,-3.1602,2.35156,0.939419,-3.32429,-3.15412,1.37297,0.906501,-3.47133,-2.95034,1.42713,-1.18789,-4.03411,-4.02936,0.42462,-1.24048,-2.28806,-2.23786,1.64336,1.1249,-3.19375,-3.1507,0.209501,2.05154,-3.84129,-2.90388,87,6,2.32527,4,2.24058
1.97809,-1.67499,-3.50176,-3.27515,1.40207,-1.6489,-3.59293,-3.21233,1.09091,-1.95475,-3.25916,-2.5801,1.97809,1.4666,-2.85415,-2.62891,2.90718,1.48553,-2.90477,-2.78755,2.10209,1.45935,-3.27222,-2.98307,1.43351,-1.90682,-2.80682,-2.80213,1.43204,0.853163,-2.81938,-2.81469,1.23356,2.18205,-3.23931,-3.16527,0.347801,1.3856,-2.60988,-2.06878,56,1,1.43351,4,1.72681
1.3425,-1.70256,-1.59739,-1.23822,1.08882,-2.21998,-1.65183,-1.1813,0.46591,-3.08636,-1.42959,-0.460731,1.3425,1.43903,-4.49167,-4.08671,2.01841,1.0512,-4.10275,-3.88303,1.2676,0.875103,-4.82635,-4.25051,1.01727,2.44906,-0.441094,-0.437243,0.846587,-0.148329,-4.76746,-4.75406,1.09841,1.59344,-3.97654,-3.88461,0.746255,-1.131,-0.575841,-0.487684,81,0,0,2,0.386072
1.9118,1.80272,-3.88027,-3.64068,2.02323,1.57531,-3.79305,-3.57431,1.15728,1.8283,-3.83397,-3.19518,1.9118,-1.33888,-4.09537,-3.85568,1.87845,-1.0238,-4.17674,-3.93026,1.17728,-1.00327,-4.91007,-4.28252,0.786932,0.56531,-3.61936,-3.6039,0.890984,-0.450127,-3.57968,-3.56758,0.628335,-1.84375,-5.31487,-5.0745,1.18606,2.51282,-3.01614,-2.93667,79,2,0.298552,3,0.253727
1.80171,-0.901004,-2.46399,-2.20565,1.06774,-0.481176,-3.0234,-2.48315,0.981737,-1.32348,-3.43356,-2.67336,1.80171,2.24059,-0.849976,-0.680917,2.25093,2.7016,-0.911143,-0.784562,1.5007,3.06088,-1.38081,-0.995469,0.885459,-0.128966,-2.44034,-2.42826,0.952392,2.16265,-0.574151,-0.568665,1.17402,-2.53487,-1.39338,-1.32209,1.05308,-2.22135,-2.96177,-2.86303,110,2,2.5791,2,0.172349
